salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,concept
27350.82160467613,52349.08916233872,74,0,14,0,1186474.0226736695,24,225036.4597301875,1,10,0
139276.32194182125,0.0,53,1,14,7,79290.73876744614,21,349983.0413926351,0,10,0
22757.199303879715,30833.48875339704,73,0,16,5,274129.31451222114,10,215047.62078516016,1,10,0
64531.74479827775,71163.68803164281,34,4,6,5,438022.38242174295,28,180033.36350499437,1,10,0
97470.1092005524,0.0,49,0,8,4,507442.5815231187,14,326505.2604883614,0,10,0
109225.57376866258,0.0,37,2,17,4,200222.7212678696,24,437044.6377830972,1,10,0
125043.2079177134,0.0,21,0,5,6,189297.6859595857,11,351560.75192940043,1,10,0
44095.32118815037,44690.08741519113,56,3,20,0,605389.1538302536,15,58592.558237026526,0,10,0
144471.03291628364,0.0,55,3,14,0,707479.778842412,14,276350.5331435592,0,10,0
58504.30570076458,73937.47388851593,31,3,18,7,78431.2990578391,12,51321.55873262095,1,10,0
44500.95439351942,46863.70056194352,52,1,9,6,296693.23675342934,12,85636.19636625065,0,10,0
63776.72073245957,60098.8033880782,74,3,20,6,283819.97609398863,19,425118.7823939059,1,10,0
46370.84055440911,16736.07312215,67,3,7,8,0.0,8,108858.5546997144,1,10,0
125344.51958828686,0.0,21,2,6,5,252605.2475348664,24,12637.627758120274,1,10,0
93813.05536816228,0.0,47,0,4,3,603603.3616673073,13,107253.92981520954,0,10,0
111591.78474279774,0.0,59,4,13,0,403310.8830601224,7,179525.60766711534,0,10,0
27321.68022394901,40574.680998528725,36,4,10,8,0.0,1,353452.7687614587,1,10,0
20613.395836924672,51812.063454466006,61,1,8,0,1095364.9224189306,20,299587.9080007563,1,10,0
96747.52762094348,0.0,78,4,12,6,208555.4836156933,10,284959.5316941449,1,10,0
88833.0156732606,0.0,48,2,10,8,0.0,28,167526.73355910007,0,10,0
103742.65259460146,0.0,67,4,7,6,110179.56640918234,29,459892.0228454774,1,10,0
140680.2445591321,0.0,80,4,12,6,207956.9643220784,21,113186.97781369025,1,10,0
64992.54683798671,64820.45751822011,67,4,16,8,0.0,3,190268.19336745737,1,10,0
110127.96172002856,0.0,41,0,9,5,340726.7904787102,25,121146.45958484238,0,10,0
78887.44661409652,0.0,55,3,5,6,295985.4910138532,27,365082.1805299239,0,10,0
144424.4612438718,0.0,26,2,3,2,427254.54998033046,4,210029.6525189356,1,10,0
88072.78349796357,0.0,48,3,19,0,843467.3278256842,6,423957.9196821248,0,10,0
92910.2138954642,0.0,72,0,7,0,518910.66580108507,18,313140.9255415877,1,10,0
46772.01287562911,13888.345026181492,33,1,9,4,563670.6376143259,23,13164.708135920411,1,10,0
22819.40727660047,29237.909918373723,73,4,1,3,742258.3283647174,27,19181.60267297736,1,10,0
130051.26548792714,0.0,33,3,3,2,474739.82274294825,14,221902.4604548483,1,10,0
148432.30898566026,0.0,21,0,19,7,98308.44270231608,3,198544.59235853705,1,10,0
76702.19215082418,0.0,56,1,15,3,278296.87486986583,15,160990.18759375194,0,10,0
112970.19203918116,0.0,60,1,14,3,250203.02972674064,22,264319.0144949669,1,10,0
107116.86968649695,0.0,65,1,13,3,676253.266366961,11,220003.5165555252,1,10,0
119058.65103461772,0.0,77,0,7,2,357797.0178353801,30,224168.5833229804,1,10,0
47894.495872367785,22632.243157487257,29,3,9,2,897308.7355063256,21,199939.39223100376,1,10,0
66379.91290548118,17409.43322088614,41,1,15,2,639148.5145633273,15,71158.66216886524,0,10,0
50406.82585973122,72071.63308425502,79,1,16,5,209087.65723004303,21,10634.110395088048,1,10,0
73306.15751554389,67636.87033275222,54,0,8,2,392323.7186384376,22,176420.18922291437,0,10,0
134954.25787582586,0.0,34,2,12,3,283516.064181137,17,163178.48490505398,1,10,0
107805.34179780236,0.0,72,4,12,0,574571.8226614863,25,175428.85740423907,1,10,0
46870.98087289503,67065.52364547501,25,0,3,6,139055.78361033282,18,154184.04823428197,1,10,0
36410.06438004186,79823.37256713724,26,3,1,4,360501.10124028166,1,360397.7954361071,1,10,0
126002.24098178216,0.0,37,4,2,3,371903.1227032773,4,125832.57400939953,1,10,0
109358.6440352849,0.0,22,4,2,1,700683.2661767964,26,311624.58328473667,1,10,0
126191.81876430426,0.0,70,4,5,2,301454.2851792572,28,91667.91457613326,1,10,0
121776.35847894735,0.0,26,1,3,5,237771.5439236465,21,495423.5141401461,1,10,0
120900.50897028418,0.0,78,4,9,8,0.0,17,76224.0695567289,1,10,0
54362.94636034688,16776.03828391406,67,2,8,5,153957.6183237592,20,373933.3379082578,1,10,0
31006.19029896646,68612.3087640591,75,4,1,7,74887.0160463951,9,113423.41393113314,1,10,0
88774.50221123177,0.0,68,4,10,2,358738.69645818195,25,78296.24159837062,1,10,0
108682.2892495364,0.0,77,1,11,7,67297.87373789445,7,437885.5568271796,1,10,0
126370.31790353516,0.0,23,0,17,4,511213.09775196126,26,140284.86969762837,1,10,0
102195.50782859047,0.0,35,4,11,0,916151.2618332516,6,25472.89999719593,1,10,0
93308.95488966812,0.0,71,0,15,7,96553.12620658916,10,449652.5634538484,1,10,0
146304.9299219128,0.0,58,2,8,2,480654.65180831146,1,167508.7567000889,0,10,0
27962.796533717803,62141.26521661232,37,0,19,1,667650.0692829674,13,359709.69159166084,1,10,0
106933.10874736188,0.0,38,1,9,8,0.0,21,455324.9927168002,1,10,0
106732.08110533432,0.0,54,0,1,8,0.0,1,203912.41184276209,0,10,0
142121.8281715028,0.0,41,4,15,2,777410.5318206033,29,415821.7987250656,0,10,0
127199.69753780008,0.0,60,0,3,7,145474.9627208626,21,148721.35045322395,1,10,0
62250.38047423067,47820.5498187362,60,0,5,1,770514.1716089926,9,77070.19362028706,1,10,0
95672.78854221082,0.0,71,2,1,7,66764.45721861211,7,14603.40992426451,1,10,0
82488.4859608004,0.0,77,2,19,0,1060060.0526339896,13,143490.83928319035,1,10,0
28794.877586916824,31123.95556316457,70,2,1,1,569958.5356115598,17,476511.6204129162,1,10,0
36898.96280081575,45267.6351476689,45,3,3,4,477181.8347431611,10,231263.1644638965,0,10,0
25485.12030474331,72079.40439721532,27,4,2,4,297260.72808366857,14,458749.0905285477,1,10,0
135157.2729559976,0.0,31,1,19,0,710723.815060498,20,372443.3117092438,1,10,0
46644.42383006484,63152.83760876154,29,4,16,4,245041.5072786532,16,158846.43874760758,1,10,0
109259.97115744176,0.0,35,2,2,0,981176.4550951708,14,464422.6033855282,1,10,0
129062.73282615696,0.0,67,2,1,4,568690.0240995302,13,190137.3563333435,1,10,0
60954.07418988239,19294.84789741245,67,4,19,6,265135.23109057406,9,271459.09157210094,1,10,0
46347.90306016183,40203.86976915883,29,0,9,7,77696.57509543559,28,338602.900513113,1,10,0
42894.64481143607,69215.78979130542,22,1,4,1,355031.65007794177,5,304351.7048517594,1,10,0
144064.58176116334,0.0,73,2,20,0,780390.1307114396,28,345296.43360435753,1,10,0
128069.3493911088,0.0,47,2,14,3,465111.39491089695,6,470890.0680356692,0,10,0
85882.68778161367,0.0,62,0,15,5,305760.06533150555,25,391842.2170637381,1,10,0
91806.63165631302,0.0,79,2,12,7,74221.20313071946,30,383985.61086397694,1,10,0
143819.43568175856,0.0,32,3,20,6,141157.3329924743,2,241407.81018377715,1,10,0
69601.60986759234,20076.25490507416,79,4,3,5,178084.6305668228,24,285499.8482190124,1,10,0
99814.07483245785,0.0,69,0,16,8,0.0,11,95301.94405186264,1,10,0
71021.46409922818,43808.29325018081,46,4,11,8,0.0,28,31175.48003409559,0,10,0
73175.6339181812,33805.93079279145,35,0,7,2,867911.8884657497,13,157869.0890522596,1,10,0
113851.56427196696,0.0,46,2,12,0,753286.8268226342,12,115283.49841126772,0,10,0
76058.15331999367,0.0,32,1,4,1,388467.6361031738,23,361474.33004997886,1,10,0
136895.44605201937,0.0,67,1,19,2,618083.6729881377,3,47773.62213936742,1,10,0
72805.38808235773,11054.288622617963,48,2,8,4,331417.4237457555,4,38967.590551941714,0,10,0
36033.12044096785,79589.08002137022,70,1,6,5,349615.8020630667,4,332032.2871908131,1,10,0
114597.5484409171,0.0,57,2,12,4,347858.6947957715,26,159144.94209474573,0,10,0
98317.85805756782,0.0,40,2,17,3,592754.2657033884,25,116770.35548475344,0,10,0
139534.8805151529,0.0,27,0,6,6,172303.4276959253,30,37355.318026745525,1,10,0
146479.44714155365,0.0,56,4,18,0,483543.60980750906,14,275817.1744937159,0,10,0
22352.44303180092,71265.96701629738,33,0,13,8,0.0,29,316211.3078072344,1,10,0
53662.51400777279,65366.142284201,66,1,4,4,399070.1149290202,1,477619.2453218197,1,10,0
45237.5575092941,29422.8719352271,57,0,12,8,0.0,29,389968.5399035887,0,10,0
91300.67177705585,0.0,36,2,4,7,77893.7517323672,13,139421.32888345132,1,10,0
133252.79026546556,0.0,30,4,8,1,519593.28452754905,15,329762.90052734554,1,10,0
22916.681441855548,17957.94039302202,60,4,5,6,215714.18842798533,1,197007.6685364848,1,10,0
80722.36756572817,0.0,64,4,12,2,348071.4139592285,17,250950.7271654086,1,10,0
80155.54552634174,0.0,46,0,15,5,218191.7161880004,20,474286.8008250556,0,10,0
38200.58821017861,77310.41960339314,24,2,3,2,446137.44624265016,25,364247.5873648354,1,10,0
142681.66096336237,0.0,56,2,9,5,427738.9234349957,25,49458.23681407901,0,10,0
20743.57955951722,51468.309209168205,34,4,15,3,558693.7741131721,10,186716.364963392,1,10,0
106372.4492564026,0.0,40,1,19,8,0.0,26,426818.69134674553,0,10,0
107139.05142903003,0.0,28,1,11,4,236950.04852217095,9,499819.4112394255,1,10,0
72559.9281666799,41011.43591268464,45,3,3,0,612657.3767081369,10,359675.8845300873,0,10,0
137347.8960509682,0.0,35,1,10,4,332508.7452488789,9,448858.1128525071,1,10,0
94117.88889889135,0.0,28,2,16,6,190097.0744711169,15,33840.38766311204,1,10,0
126082.58838298883,0.0,24,1,6,7,67188.99904771619,6,273153.7295700711,1,10,0
39456.26350394476,56469.04960214892,50,2,14,1,1004888.0962755034,5,186681.4552338596,0,10,0
38933.72839465151,74075.8627661783,64,0,14,6,172968.47964080813,18,456164.1703311637,1,10,0
29737.89693967168,36251.29607749757,33,3,7,1,651493.4083089272,1,97303.08808008349,1,10,0
76461.49963931252,0.0,26,2,15,7,54525.16401980976,11,476512.6011647859,1,10,0
87628.76935331062,0.0,29,1,20,0,1061325.3080795591,22,376107.2040127695,1,10,0
75646.98173945036,0.0,38,0,20,4,302512.3250271234,2,411942.2694336052,1,10,0
34743.12138335057,28208.410649372712,64,1,11,5,294476.9151893584,9,300409.0615197085,1,10,0
96621.50988942424,0.0,66,4,6,8,0.0,27,75103.7058221739,1,10,0
26709.146887047275,39953.839435522204,52,1,18,1,529507.4966708047,5,177400.8369093545,0,10,0
96652.38750919,0.0,77,4,4,2,428476.9537906092,1,113399.92470220478,1,10,0
147220.3146965622,0.0,43,4,11,2,498753.9798944653,11,57400.26385713937,0,10,0
83225.99901410214,0.0,46,1,10,2,414874.13080235856,11,428162.65967815206,0,10,0
102357.665096468,0.0,79,4,16,7,77320.1242024469,9,30889.75733895005,1,10,0
93579.99117041333,0.0,25,3,16,0,1055520.6909733678,26,203084.5765365128,1,10,0
74539.02453794933,33671.84725514158,62,4,11,4,508497.5889813277,20,236001.2592111205,1,10,0
90458.80360204262,0.0,27,1,1,0,970319.6014927924,28,87411.32783402667,1,10,0
125364.61488249247,0.0,27,4,10,3,600415.6824715185,1,244165.59134060217,1,10,0
26696.353621932227,33635.09430832374,40,1,14,5,328830.1915019044,16,95148.74251740752,0,10,0
102078.63000581952,0.0,40,2,16,4,387745.0138280573,10,249912.98855071425,0,10,0
142489.24303620183,0.0,54,0,20,2,566817.881193817,17,130569.1936003206,0,10,0
104187.77713539114,0.0,62,2,17,2,809358.8356737699,2,77711.94544801801,1,10,0
132018.71348821375,0.0,27,4,10,7,74510.32440510961,15,222205.6127979897,1,10,0
50993.67204117923,12473.140865753923,60,1,18,0,699011.8076977273,7,449063.6695239746,1,10,0
138837.5893577954,0.0,42,2,6,4,315882.1386020296,29,103346.80107315912,0,10,0
69924.95901727023,72547.84675928668,37,3,17,6,155135.1697085572,15,10716.256519145703,1,10,0
39255.43147668701,14501.97991642886,24,4,9,1,749952.2433655246,19,83260.65278316847,1,10,0
128315.855436939,0.0,63,3,13,0,671845.3974200264,5,428460.616902264,1,10,0
50501.81685264144,20461.117363580717,21,2,12,0,602234.055990241,12,96360.58940719887,1,10,0
118920.34636502757,0.0,68,3,3,3,462030.23124315415,29,423054.6154889416,1,10,0
49187.51683716764,15771.627458694747,76,1,6,0,908793.9956074668,25,101201.1107313675,1,10,0
49347.66894540454,31031.216997414285,56,1,1,2,342779.70084170776,20,109388.99296844711,0,10,0
146743.82935897002,0.0,59,0,4,5,300693.3465550084,17,206430.1473447221,0,10,0
143018.79864142026,0.0,65,2,12,0,1052383.1216370405,3,159829.28415326058,1,10,0
144358.37095807854,0.0,75,3,9,7,91592.141108969,23,141299.6219101848,1,10,0
79351.87893616199,0.0,41,2,2,1,857551.9583343957,16,378272.6556519242,0,10,0
106486.61878866662,0.0,71,0,3,5,354440.92534725147,27,42474.03844740432,1,10,0
82704.3647515242,0.0,42,3,11,7,87496.38393269296,10,77370.04434906314,0,10,0
68384.64666017605,84985.1804737968,71,3,7,4,441938.2286225848,8,162321.56996799525,1,10,0
48701.62010091815,59749.70628171178,33,3,1,7,93978.7511684436,27,315726.2627143356,1,10,0
85157.29864745226,0.0,76,3,4,7,79737.19465496438,11,417104.7081686381,1,10,0
54304.15898657383,81979.83534700115,72,1,7,7,65003.2202043541,11,13666.272595875604,1,10,0
48055.53616785248,24374.298316372904,76,2,14,0,712733.3626999176,5,289910.20572904067,1,10,0
136100.4164487013,0.0,66,1,19,2,498532.5264492396,16,418620.7545971252,1,10,0
68656.88859835359,80717.35833706884,41,4,1,3,463376.53137986135,6,390657.3982398045,0,10,0
140111.2239836268,0.0,49,2,8,1,785230.1660368892,19,144176.58922836007,0,10,0
99558.80387612632,0.0,35,3,2,7,148682.72855607717,28,215874.4078405462,1,10,0
80992.6873752097,0.0,23,2,12,4,353578.5407574558,2,414478.5244924816,1,10,0
133879.2037244938,0.0,31,3,12,1,1041657.180542407,5,162033.93390862248,1,10,0
48602.38745077234,24915.607620690083,41,1,11,8,0.0,30,411989.0222751766,0,10,0
49879.30244877645,28223.27854256001,47,3,18,0,688942.5188075094,9,147425.18007934003,0,10,0
142117.5871728916,0.0,78,4,17,3,644577.3129631279,18,215841.5245583296,1,10,0
69716.70704078084,69950.87001230911,69,0,19,6,233873.48568553693,23,282771.8595584821,1,10,0
41552.54005318004,16535.95822700311,56,3,14,7,73838.59534019353,16,55200.165494153465,0,10,0
130845.87299471127,0.0,22,1,20,7,136103.73555283638,13,3919.115024887898,1,10,0
95855.7363368414,0.0,28,2,9,3,381346.2598856902,11,42482.72508073597,1,10,0
91247.2216658683,0.0,34,0,17,2,401788.3073967535,22,162491.8334321606,1,10,0
84969.7494958244,0.0,34,3,7,8,0.0,16,189185.9030480667,1,10,0
120654.07906080064,0.0,49,1,12,7,120978.91219010064,14,271052.04310211155,0,10,0
101838.21775554026,0.0,43,2,2,3,651782.8425820507,23,208523.67722767865,0,10,0
120173.37571366328,0.0,24,1,14,5,161890.9356364286,17,289379.5320042173,1,10,0
80709.79997263584,0.0,40,0,8,6,221815.68672933275,28,289082.61841277435,0,10,0
40548.93924151368,39330.19086599801,46,3,16,3,288570.32749268075,22,307027.6968489797,0,10,0
79530.85061662311,0.0,20,0,20,1,1016853.1191870234,12,106823.88649441188,1,10,0
149151.94477044092,0.0,75,0,14,2,638607.0372183821,14,6336.482475904903,1,10,0
38250.12723235857,10738.41947617232,56,1,2,1,745450.2344152597,26,369107.9736540385,0,10,0
38042.05703596102,61072.34396878505,55,2,17,1,820654.7488715522,30,224221.6087562912,0,10,0
34110.2500312615,34285.10213978998,67,3,3,0,662671.6687299687,4,161822.589566069,1,10,0
113637.24226442112,0.0,75,0,7,6,216740.60945770392,17,483224.9732270687,1,10,0
98448.42648663548,0.0,63,4,11,2,818911.3610572707,1,186820.66739601252,1,10,0
93707.60736709864,0.0,27,3,11,5,412304.1027071863,15,377664.2908460176,1,10,0
68903.53260716722,56325.80932280258,32,0,2,8,0.0,30,208436.39499129573,1,10,0
63835.14480386762,19835.1383219952,56,4,10,2,313715.87872584607,1,456146.32930839673,0,10,0
50599.960382687845,61746.99203160537,60,4,14,5,218831.50473018133,25,295735.8313796772,1,10,0
68970.9243757425,32373.792374990346,53,4,3,6,125124.4695268496,30,253169.8338880751,0,10,0
104545.1324662013,0.0,80,0,1,0,639307.2784648883,12,339424.1391691794,1,10,0
79467.20421748103,0.0,30,0,12,6,298835.79951713106,7,36997.723926711245,1,10,0
27110.767474468536,21863.88444342671,57,4,14,5,345436.0400800997,7,266848.63507458306,0,10,0
131094.48485851137,0.0,22,2,10,2,373024.5127027152,26,336973.12529310305,1,10,0
102197.64337373678,0.0,50,4,15,3,410165.03586114495,1,295460.19805323926,0,10,0
106575.53109740016,0.0,20,0,2,4,489416.7324414804,30,194248.1109860479,1,10,0
103231.83139569598,0.0,51,2,9,8,0.0,14,392336.5901309573,0,10,0
60736.872189515525,47967.63938219261,41,1,7,4,311993.7671538301,12,263115.9175078658,0,10,0
90192.29785617828,0.0,71,4,16,2,528821.9098470208,6,195130.7610321292,1,10,0
69537.27634895426,28195.587047397847,28,2,20,2,838818.3936206049,29,130575.99985652158,1,10,0
94033.92343237296,0.0,41,4,20,0,557972.0281452955,19,43925.3715087955,0,10,0
46804.46931588988,82358.45975773685,76,2,13,7,64665.15856772212,23,428845.7667456545,1,10,0
80106.15605832572,0.0,60,2,7,3,394173.1794791884,26,277229.8671559899,1,10,0
52859.129973537645,63922.02498993291,53,4,10,8,0.0,24,460476.2270635642,0,10,0
84025.70787322872,0.0,49,4,12,6,186295.42458032697,17,404464.3861416867,0,10,0
134264.6983138283,0.0,65,1,16,4,502297.2630444455,23,176471.28679778063,1,10,0
139223.3924754349,0.0,42,2,12,5,431345.23794276745,15,234602.6469052389,0,10,0
35806.50207822731,79144.91849652426,52,4,12,2,870270.4925724565,27,205100.23179421955,0,10,0
46569.63658885738,38463.13035236406,21,4,3,1,773031.7931715407,27,336406.5731518218,1,10,0
141715.12447795813,0.0,36,3,11,3,482909.22697043663,28,37059.66353745038,0,11,2
46243.59099748895,75930.62045482622,42,0,12,4,545268.7968920928,1,168440.1934262783,0,11,2
32971.813745177606,70524.64831461216,72,2,6,5,437649.01375502616,27,206964.8820621969,1,11,2
46993.60153828903,66244.42638105202,54,1,9,1,1039350.6469586767,11,182911.2917903025,1,11,2
89331.8934442278,0.0,26,0,5,6,246967.76617412965,12,108129.22401736364,1,11,2
92939.56144186376,0.0,47,1,8,1,546608.7228817404,6,256511.10896141597,1,11,2
116970.22411241347,0.0,24,1,12,7,56115.26223357854,11,401316.1608367034,1,11,2
138432.6826693966,0.0,74,4,15,4,508109.533473172,13,464173.7775694704,1,11,2
46992.74876380724,81461.0382406362,76,1,11,6,179481.25079293115,24,225658.5371498303,0,11,2
51969.02951604752,39384.40372774904,21,3,10,4,455001.6276870149,15,327442.8125930712,0,11,2
111076.52807506504,0.0,73,0,12,1,351764.91532621713,16,389095.26481223066,0,11,2
33849.074159054435,22034.911749535957,78,3,7,2,304635.84421332483,26,448258.7606817819,1,11,2
34566.40177722875,35688.838413579506,32,1,7,3,605914.2015316361,20,212470.2780534587,1,11,2
92341.89909189356,0.0,79,3,9,1,853383.2312315302,29,450907.3904953496,1,11,2
31972.551075398456,61243.83270957014,38,4,9,6,222468.04036978917,29,345875.72941285785,0,11,2
134163.70066560034,0.0,58,4,7,8,0.0,14,215632.67120321767,0,11,2
41287.21997252512,51449.62110236631,69,4,5,2,519136.66999041446,6,18004.832346354193,1,11,2
47153.13415327637,36351.76886912256,75,1,3,4,282068.4091878104,11,27355.34506400328,0,11,2
84359.23773894031,0.0,41,3,5,7,90885.05330070466,11,442808.18737167655,0,11,2
113148.63732354128,0.0,45,3,8,4,310888.54132371646,3,226355.2270107655,0,11,2
109625.66905626217,0.0,20,0,18,1,575259.5927527574,6,405596.76602153794,1,11,2
103096.9935890368,0.0,58,3,6,4,410638.5611826891,21,245600.34715327327,0,11,2
21477.5392396066,16602.745560343665,66,1,2,7,54005.77806881812,8,496003.3515374801,0,11,2
108446.6679800743,0.0,47,4,3,6,270412.096407072,2,402897.43073647935,0,11,2
135777.56882937934,0.0,36,2,19,4,531183.0916453756,4,90030.91278208925,1,11,2
93651.05107745844,0.0,43,1,5,4,230185.98884025696,26,399419.8524396614,1,11,2
32791.34467397021,80900.69009789899,77,2,7,4,331377.2805764185,12,419135.3805340837,1,11,2
76141.02504461189,0.0,37,2,11,0,459281.8588065757,10,174229.6361730148,1,11,2
81787.17294873318,0.0,71,3,3,2,700975.9869120789,16,192637.4861574332,1,11,2
29672.362295012448,31544.08408622651,29,2,3,2,689220.4389658481,1,408859.3712505224,1,11,2
101159.09800531602,0.0,41,0,18,4,303002.6159857283,11,143617.756998568,0,11,2
43752.21539169571,41227.43456214848,46,0,14,6,237262.82887274964,13,138619.24801196024,0,11,2
57706.90426019768,17087.580802958175,60,0,9,2,680334.9406348733,5,400219.04169294384,0,11,2
82245.39931747163,0.0,38,3,15,3,278898.8465362659,5,318436.3378731956,0,11,2
33688.06768782953,45632.55089089704,74,4,14,3,738244.2790119677,9,444436.65359282336,1,11,2
137478.88678048065,0.0,63,0,8,7,85407.10264136358,22,457065.100538374,0,11,2
54555.91270431613,20082.88385254421,25,2,20,8,0.0,11,304411.16249636665,1,11,2
53768.81099507088,77109.87684542143,78,1,6,4,339032.0869511345,17,42712.85629963695,0,11,2
91824.1495812249,0.0,39,3,19,8,0.0,3,53058.98184092783,0,11,2
137917.17269076846,0.0,75,4,15,7,74374.25475866592,20,62695.59911533818,1,11,2
66116.90039493397,37067.623453111184,50,1,3,2,516373.9403307832,28,221326.4470865885,1,11,2
27004.626332109365,40412.99588798804,56,4,16,7,84103.39259769506,29,330171.40216326463,0,11,2
131367.7678107134,0.0,31,4,19,4,212077.07056956604,22,379880.4379372082,0,11,2
127313.75871683724,0.0,20,0,4,6,216986.83283538703,15,354698.86978911003,1,11,2
124022.44249166729,0.0,28,0,10,3,267380.27495614265,14,108732.17920057016,1,11,2
49731.06731038366,10350.99295219806,53,3,5,8,0.0,4,129978.29408236971,0,11,2
132462.95577361347,0.0,23,1,10,1,836809.6511103658,30,99996.04233405086,1,11,2
67787.10321560796,23387.871149884708,20,4,19,1,927054.8474008836,1,158720.04928043322,0,11,2
43300.30137266172,58690.12877035788,33,4,2,1,969918.2338371078,17,390698.555723441,0,11,2
145692.13883567153,0.0,27,2,14,6,277924.6554539433,14,387547.6259011239,1,11,2
66228.50309674744,53971.42868319725,41,1,9,6,226504.01383721185,19,365768.9606090538,1,11,2
102782.8383463057,0.0,79,1,15,6,270710.9087426802,7,197689.05271116504,0,11,2
80457.55433103576,0.0,32,0,12,8,0.0,26,90211.41280375078,1,11,2
39699.436733442846,75081.31665161964,56,4,8,0,1127375.8330632646,11,471161.2124965709,0,11,2
95514.50920369856,0.0,26,4,4,4,469950.7339778929,20,71250.61436510866,0,11,2
54009.64983179372,44996.823534832525,57,0,5,1,678864.7137300093,13,163055.09258887952,0,11,2
64445.26133958876,27898.718349568982,52,0,19,5,353327.7098118406,4,17150.54722301368,0,11,2
42253.15401026792,39359.9797713866,31,2,11,8,0.0,19,438444.7931627019,1,11,2
52009.305021993,49472.69087223534,45,4,20,4,417965.81527214433,16,42530.39793393343,0,11,2
141434.67793206824,0.0,45,4,10,6,197223.45701466457,28,281757.9743131066,0,11,2
123563.0121216206,0.0,25,1,6,7,113710.32174963766,13,303051.32379414287,1,11,2
41541.97998584862,16946.17052238436,65,2,5,8,0.0,12,402426.8881480906,1,11,2
90012.59067121983,0.0,66,4,9,6,282288.0844885138,23,100217.1033466512,1,11,2
115146.40746121256,0.0,26,2,19,5,336819.1785986513,12,188457.53095923323,1,11,2
27570.881066985752,73314.417821175,43,1,10,3,582903.5576011867,27,251236.303537822,1,11,2
33961.49771849902,75652.3647503738,69,0,2,4,573670.8944020218,22,44873.55187936276,0,11,2
118783.28420806683,0.0,76,1,7,1,740788.9143860128,6,430979.01683048304,0,11,2
29870.222373742487,75628.18800236787,76,1,20,5,291259.3839491999,21,68822.36937670922,0,11,2
149906.83683041355,0.0,43,1,16,4,520696.2281706304,3,241834.45723049395,1,11,2
24750.59541073219,30242.6081144148,32,4,2,5,408642.23445800174,29,450594.92828975193,0,11,2
46775.25802807981,26908.788538948596,75,4,4,6,291048.2124171515,6,144775.6830254085,1,11,2
56498.3349366102,78209.92281979074,69,2,6,6,290434.1207731898,16,59203.87961330614,1,11,2
50307.58375964388,74042.28547242138,60,2,3,8,0.0,5,161775.9461673381,1,11,2
96624.27562051662,0.0,57,4,7,5,264255.94236195745,23,406307.6967090056,0,11,2
117480.140857608,0.0,65,2,11,1,804125.219765489,16,274628.76315372565,1,11,2
54163.27619884121,36745.221565486834,32,1,3,8,0.0,19,20990.511422316336,1,11,2
147204.34103385967,0.0,39,2,12,5,431272.1980754134,3,213631.91704978183,1,11,2
54712.07217021945,31147.61831169624,22,0,4,0,905312.2122086684,9,289291.01267494133,1,11,2
129638.59876652836,0.0,62,4,11,3,365948.5878944784,10,287127.2943912716,1,11,2
67401.15877211523,62115.26451987466,28,4,7,8,0.0,8,109307.77179925004,0,11,2
52716.421275082335,53858.74248480427,69,0,4,4,326943.6821468307,8,276891.7939559646,0,11,2
36728.020003663056,21196.873926089636,62,1,17,1,481762.0151260923,8,422577.7519944634,0,11,2
112352.06734911787,0.0,49,3,5,1,883718.5212967738,22,32848.35761908722,0,11,2
96764.22425043328,0.0,75,1,17,1,653996.7256100132,19,394460.83443391696,0,11,2
44195.87111713064,15768.32236149688,58,3,2,6,292041.9713144771,6,116589.41638870102,0,11,2
49955.51966159666,52492.00865739676,51,1,18,5,447510.9088436696,14,323358.8667579991,1,11,2
72085.84023042812,33445.92928682718,33,4,1,7,86655.09206352443,18,268308.3611080013,0,11,2
101032.63042767138,0.0,80,3,1,4,598311.5667879342,8,204911.2561801946,1,11,2
59233.60209628389,63916.496899314574,37,2,13,4,463820.9566559704,25,153853.27524594843,1,11,2
120525.05484765313,0.0,38,3,4,5,388349.083936651,5,45353.62013041083,0,11,2
95690.81429582066,0.0,23,0,18,4,567207.7963191418,5,99049.48844380456,1,11,2
75220.15927002607,0.0,80,0,2,0,1045005.1329876044,8,292875.62358897284,0,11,2
97756.57638732957,0.0,54,3,15,3,292151.1088532229,15,121236.83531563773,0,11,2
109382.30826455411,0.0,74,4,2,1,900326.1894330456,29,395582.72162032383,1,11,2
66714.25308137454,29544.949067838617,46,1,2,8,0.0,1,122351.70196272172,1,11,2
87449.2518608581,0.0,30,0,5,4,262362.7943270801,1,140559.7667309198,1,11,2
20529.482509267087,21587.75166280004,72,0,7,6,280083.044680857,29,411396.1766357658,0,11,2
32384.72860759286,57704.673326814176,33,3,19,5,190488.15880181352,29,256861.2106980224,0,11,2
49607.29896395214,17459.102822130397,43,4,20,5,353800.3357655809,9,424739.0608969985,0,11,2
29367.685426147,60433.49193267613,26,3,6,7,114014.07636939696,11,417360.7078124535,0,11,2
130959.7582914532,0.0,59,4,4,8,0.0,18,107225.73629450893,0,11,2
60000.91673171291,50470.80198051254,43,0,18,3,338186.0507739849,12,11165.700643603615,0,11,2
67373.32467581576,55399.33254637544,53,0,17,5,280036.747319246,15,149142.18757104836,0,11,2
103811.11775997924,0.0,67,4,7,4,432926.0097804223,17,54615.20077926724,1,11,2
65918.4228165027,61700.26200240957,56,4,18,0,587618.098180067,20,162377.28530955498,0,11,2
