salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,concept
20596.759180398472,72807.71643163319,79,0,13,6,154850.6719487998,29,74698.50549259776,1,10,0
43466.4230522508,18178.990831490373,62,0,12,0,644224.9071101585,8,51659.94596509099,1,10,0
107863.29428666433,0.0,79,4,3,6,179828.81716487292,15,356129.26816361025,1,10,0
119455.72456778241,0.0,71,3,5,0,713817.7299778609,6,413385.6803301355,1,10,0
45237.01812979417,23415.99037684991,79,0,20,8,0.0,7,114550.70578564075,1,10,0
86427.25840825423,0.0,66,4,20,2,380876.6174578204,21,439156.6122932559,1,10,0
70507.68897941314,43090.221983397,42,4,6,5,400875.34839398693,7,349445.07296434225,0,10,0
89970.03919244761,0.0,39,3,18,4,262836.92634061835,26,270778.03149238497,1,10,0
32767.174920081376,50347.88830623706,64,2,7,7,62234.469149460056,18,490362.95821022306,1,10,0
36713.56715937721,15344.7581659403,36,3,1,8,0.0,10,35343.246289212206,1,10,0
60627.24621378556,10442.596284439282,78,1,8,6,161816.6771662569,23,392806.79094320786,1,10,0
135871.5240675105,0.0,53,1,19,0,972564.0787540217,10,231955.19325413945,0,10,0
101268.03158056103,0.0,35,2,17,3,644093.3374235925,5,497613.2935627891,1,10,0
125503.09004326671,0.0,54,2,16,7,69658.61156247919,9,63666.70867735275,0,10,0
64597.013295324636,43626.202515056175,31,2,14,1,374649.9530689313,22,102790.05057877256,1,10,0
55733.328994244344,35496.59067332244,51,2,5,7,81156.96866027234,25,117545.54120413768,0,10,0
125920.44427888509,0.0,41,0,8,6,231432.5772099756,28,302902.5382940065,0,10,0
63320.66094464888,59873.156837651564,26,1,15,1,742002.6700823277,16,142704.65060577326,1,10,0
36694.32449639571,33029.26196731064,55,4,3,1,459402.28993422486,8,189417.0760660686,0,10,0
55695.6286603873,84143.13903146847,31,0,16,8,0.0,26,433151.0513116768,1,10,0
123220.17748022078,0.0,77,3,7,2,855282.7389829856,22,485700.7182161888,1,10,0
94847.22270034147,0.0,29,2,17,3,699947.9230166409,7,29430.174986217084,1,10,0
116267.19654302321,0.0,27,4,6,8,0.0,9,293567.71538186935,1,10,0
137812.09988083545,0.0,53,3,6,3,295976.85443940037,26,329973.3920771063,0,10,0
120060.31522420174,0.0,34,0,20,3,696536.9816733203,22,391452.5555924378,1,10,0
57700.58132346544,36067.63455709853,48,2,6,3,514988.8464715019,28,435558.879880642,0,10,0
145861.78303272362,0.0,80,0,10,4,320168.7481381521,20,109374.31706369855,1,10,0
97048.8796478993,0.0,64,2,2,1,572360.4308964912,12,156559.20621577895,1,10,0
117571.0244049282,0.0,70,2,13,5,327318.6616509755,9,429131.93960293994,1,10,0
141032.97895543324,0.0,25,1,19,2,701273.9472115325,18,70844.86496822379,1,10,0
51744.86784340665,39518.12853655733,23,2,14,0,631075.4388769434,25,251476.8387468112,1,10,0
52303.20758707936,42248.66063150014,66,1,10,5,447418.19319352944,12,11943.101873085781,1,10,0
24748.672531243148,51394.44034250199,25,4,5,7,117618.57262788258,22,362835.6040198835,1,10,0
121654.30633778966,0.0,33,0,14,0,611051.2254324459,4,421294.2021039861,1,10,0
47868.45581809633,71624.87243756672,20,2,12,0,749198.5609416303,29,212467.1641304886,1,10,0
34098.883124282256,17073.535922334475,50,4,11,5,261109.5236340926,8,338109.1797309589,0,10,0
103867.23814317358,0.0,24,0,10,4,372951.9232505857,22,478907.63093907526,1,10,0
132491.33512078747,0.0,23,0,1,2,398151.3506803023,17,283656.8046695522,1,10,0
145694.93963808526,0.0,25,3,7,4,477714.1915288423,13,366903.0264436264,1,10,0
33657.55681755947,33559.19914611826,80,1,10,3,550512.7338942038,4,289594.4691389359,1,10,0
83770.62117074286,0.0,40,0,14,5,241976.14701671404,18,427220.2464617126,0,10,0
23255.333879918096,66537.14291730025,74,4,7,5,150635.8307277664,11,321486.7138633868,1,10,0
24690.96009747746,84616.57751489051,60,4,8,3,513369.6154615781,2,387627.7157442359,1,10,0
29862.76066558215,45050.935573596355,40,2,8,1,1039924.5814944366,7,499580.3779321025,0,10,0
26209.312581375503,46006.453551278864,31,1,4,2,531032.7890088998,1,162334.8756924855,1,10,0
20383.128523601517,38978.95505900603,65,1,18,2,452751.70268243575,20,237926.08584208912,1,10,0
132541.05854426668,0.0,53,4,14,6,213595.04466179403,10,139773.02693726777,0,10,0
104808.19067503573,0.0,48,1,15,5,282092.15175532456,3,195553.2081940698,0,10,0
71803.93830706357,73081.41364744786,57,0,7,7,72380.99073370422,2,250926.71420571383,0,10,0
95720.12176311537,0.0,36,4,19,5,295098.13345763646,23,197190.87149923635,1,10,0
82063.81055215927,0.0,20,1,7,6,225736.83115799454,2,39977.71084019952,1,10,0
144208.6660478739,0.0,35,1,5,8,0.0,30,392950.57119470235,1,10,0
66410.40898858572,67084.62655767633,62,3,17,4,463153.74807669676,6,301155.95829450473,1,10,0
100589.25722304735,0.0,70,4,4,6,157995.25203642025,17,433766.38324550417,1,10,0
97740.54836154904,0.0,56,2,2,5,412637.87123839004,1,450004.87042297615,0,10,0
108322.431622027,0.0,50,1,7,4,544173.5682204394,17,66256.46172525008,0,10,0
52534.41818636934,49748.55435568073,28,0,20,1,1037848.9354370487,15,203108.0304639875,1,10,0
122221.53548654534,0.0,56,1,11,1,789332.1909342876,4,457033.5362861682,0,10,0
144069.34035595192,0.0,64,0,12,2,612706.1767853424,8,402733.8779223751,1,10,0
24495.8699023981,20963.093583770486,45,0,5,5,266976.0296208866,13,228489.20079206265,0,10,0
74686.54313864045,32174.781985008114,65,0,12,7,50773.416015147806,16,186258.57571844084,1,10,0
110702.92943776958,0.0,69,0,11,7,111052.46941636411,27,419784.9318421229,1,10,0
78416.74401437573,0.0,38,4,11,3,560510.2937121541,30,250683.16079580644,1,10,0
70806.75906590263,38051.11138904868,52,1,13,7,98622.42782313093,19,268880.5167836042,0,10,0
91314.39040242376,0.0,33,4,13,4,413421.78527470364,20,318585.1284919869,1,10,0
34192.59179399167,23512.00124173677,20,0,3,3,534049.8112311565,13,5565.517313052326,1,10,0
116995.03047314157,0.0,80,1,19,4,539295.4624222723,7,186041.2852227025,1,10,0
61196.48906288404,39151.60920113177,36,1,13,3,623305.9925095566,16,70693.0891767431,1,10,0
105356.06778942472,0.0,79,4,20,5,346987.29529207794,21,413809.9832825139,1,10,0
99366.68597914548,0.0,58,4,13,0,888214.8608658703,21,424885.2362992627,0,10,0
87857.30627926545,0.0,35,2,4,0,744730.3852981896,7,88217.4295330454,1,10,0
58689.79145587927,52439.169022200454,40,2,6,7,136731.9312638293,27,485630.74796287075,0,10,0
149105.3301099496,0.0,58,1,14,3,541822.9065769968,27,234913.33378444007,0,10,0
71903.06471700905,52121.06303068133,77,3,9,3,658949.5321209808,20,72670.37894135408,1,10,0
105721.96643841533,0.0,43,4,14,7,105097.45950838538,17,470770.5603065615,0,10,0
71632.87645796945,47033.50452875881,65,4,5,1,443232.0233808057,2,456559.6669387728,1,10,0
57272.79644670399,26088.66470933762,38,3,9,5,422762.02146951813,3,313546.22545231204,1,10,0
145255.63806679455,0.0,52,1,8,7,80724.86400501626,16,136179.9940784293,0,10,0
83973.75074007004,0.0,61,0,10,1,599821.8607318953,5,473363.447085391,1,10,0
61040.82003057473,84898.72279790313,54,0,20,0,1185326.6203229723,10,89055.04929410046,0,10,0
32398.259672346463,40657.294386564994,59,4,5,1,421280.1082083025,17,402933.76763280446,0,10,0
60222.45087977142,36030.80680709577,61,4,4,6,264709.38193921547,20,159924.69614515192,1,10,0
119378.19461750035,0.0,31,4,12,4,224583.23305114987,8,395810.7907290438,1,10,0
107009.35932174328,0.0,38,1,4,8,0.0,15,488050.94076341204,1,10,0
75401.75584776505,0.0,52,1,2,4,481111.204171007,7,32262.404265407775,0,10,0
38444.95524891102,28429.63804815504,20,0,17,5,255894.0342785951,27,92860.76598658155,1,10,0
75431.52086768793,0.0,26,3,15,5,444612.0011297178,18,175633.3377895897,1,10,0
42716.54535597957,76930.58916562739,41,3,20,2,481524.0210261746,17,95602.94713329809,0,10,0
70226.0838808839,16546.25341819502,69,3,7,0,909724.6539083198,28,68475.68188951563,1,10,0
87177.34148889632,0.0,35,0,18,1,792481.7630007971,4,478228.63512960623,1,10,0
136769.58134762128,0.0,53,1,5,2,339013.5058560894,12,12756.516542778263,0,10,0
139628.8164857006,0.0,54,3,7,4,429827.96567604,1,19376.571492746076,0,10,0
111248.95800185105,0.0,55,3,13,6,115283.3937333301,17,63027.67629403094,0,10,0
91083.8405318249,0.0,78,4,17,6,272454.38313588785,18,34514.29129422523,1,10,0
49485.827808286886,69878.39794524084,21,2,4,5,259433.5711959327,30,337547.31413161097,1,10,0
123350.0872503237,0.0,35,3,4,5,406522.1123482544,17,133316.7145559841,1,10,0
110738.81690902724,0.0,77,1,13,6,135101.9915305204,3,426963.7251670393,1,10,0
111058.45271696629,0.0,50,2,7,4,288748.59835597535,15,353015.16029102326,0,10,0
127811.733219432,0.0,74,2,3,8,0.0,5,233200.98750127738,1,10,0
79405.78695659366,0.0,56,0,4,0,896412.5698141487,10,331574.1296292966,0,10,0
122783.47517448467,0.0,67,2,2,0,621031.1015150219,27,140904.2431885358,1,10,0
119857.17524503014,0.0,50,4,19,7,74323.13547618213,5,257133.44490584027,0,10,0
42820.385879736845,84365.244125464,63,0,6,1,350602.2452285119,20,457437.51907688554,1,10,0
55554.389494771276,14061.643026347561,61,0,16,3,250387.16247446142,8,94937.66037305474,1,10,0
128751.69672938291,0.0,27,2,16,8,0.0,28,288200.1609817591,1,10,0
115680.55976579573,0.0,22,3,15,2,664901.4571853003,6,311350.4802551443,1,10,0
50373.22470148756,76923.92026469648,38,1,15,4,359177.94158058,29,321581.43239677435,1,10,0
33107.64613498491,24014.642241251604,28,1,10,6,248685.3355674417,11,239119.35144538622,1,10,0
96544.75787184782,0.0,78,0,17,8,0.0,4,206539.478996424,1,10,0
66722.05267316083,51886.76359163768,33,4,19,4,439121.69375051226,16,35933.28509369598,1,10,0
120490.36454725335,0.0,59,2,7,0,989406.2307014437,30,270520.7076852079,0,10,0
131521.31947700318,0.0,33,3,13,4,267583.1037574924,17,35148.500334734046,1,10,0
142403.35875200707,0.0,50,0,2,7,53564.41085134491,29,444395.5134075502,0,10,0
116922.51879399469,0.0,62,4,10,5,354679.02673769975,22,106173.63713457988,1,10,0
62266.71030032108,13009.108060134935,76,0,8,6,253841.76125931664,23,411961.0216444253,1,10,0
85709.57424827911,0.0,31,4,5,1,822030.7166114757,11,72184.89580441562,1,10,0
41082.399907496016,27372.843509336395,24,4,12,2,824219.3467086429,25,403468.87562816235,1,10,0
86206.0293725686,0.0,34,2,14,2,772297.8457340007,25,441587.6306429379,1,10,0
93938.45423106544,0.0,34,4,2,5,397099.56564140576,27,391370.9308035108,1,10,0
114226.49576187792,0.0,54,0,13,7,127894.13956937192,28,300677.6023432354,0,10,0
81761.09192329396,0.0,49,3,15,4,353483.387728533,26,187325.16723528446,0,10,0
77703.03467377159,0.0,53,2,4,2,573242.6214874212,28,208962.04859752217,0,10,0
73914.52953927402,10296.901418102694,38,3,6,8,0.0,10,225325.70935220513,1,10,0
143007.11067649993,0.0,57,4,18,6,290145.71112133306,22,77013.27750982379,0,10,0
109693.88145888904,0.0,27,3,15,5,413623.0581254529,6,410766.0334152619,1,10,0
82631.7897503525,0.0,79,1,4,1,749176.0999526236,29,233709.97148747498,1,10,0
98084.24558329282,0.0,72,1,11,7,54186.71705652891,5,240751.50269692668,1,10,0
85549.38815255402,0.0,38,1,11,0,793838.3589492552,14,298364.37681754964,1,10,0
147574.81018649635,0.0,42,2,20,1,674786.5759222395,17,313262.8841638585,0,10,0
65144.94798938873,11250.740076481236,21,1,14,5,197474.28881760966,22,270807.20583700004,1,10,0
31085.987977748726,59587.90609422444,38,3,3,3,269307.7057101671,20,120478.67440186055,1,10,0
27092.95242780029,77962.97210088451,59,0,16,5,385418.4152202541,24,414839.94685009186,0,10,0
136332.63924872084,0.0,37,2,5,2,648982.4199731305,26,497506.59881558537,1,10,0
119435.34414310587,0.0,62,2,1,3,558920.7332268642,11,170072.3379836091,1,10,0
51266.8521471721,79276.92601400444,55,3,18,6,218739.56881823577,13,732.4365335013017,0,10,0
58526.86325407681,20782.305021964778,62,4,8,6,170008.0791752424,12,102064.19665210953,1,10,0
126023.37768736896,0.0,23,0,18,6,214935.93782752135,20,17448.30509443851,1,10,0
46911.24449035348,50069.82219115117,70,4,7,7,77186.81204631783,15,327161.93738796975,1,10,0
103645.80616853455,0.0,35,3,17,3,695252.396509467,9,282819.9378020006,1,10,0
20665.118555216286,73806.24242341031,28,3,12,2,799086.0360969614,25,308066.7641489805,1,10,0
34502.67607272888,84727.98025229671,48,3,13,8,0.0,25,394691.69880871475,0,10,0
138018.44994103885,0.0,31,3,4,4,408974.44873937377,21,455722.37902641855,1,10,0
40888.88580180117,82523.4888973875,61,2,3,6,225939.69019268395,28,488407.3429220154,1,10,0
80450.75947999046,0.0,78,3,8,5,200851.96540356026,16,144671.55533587135,1,10,0
25946.320986230065,42450.30661835816,66,0,20,0,942471.9854556507,25,390802.882870077,1,10,0
91822.51772617373,0.0,33,0,6,6,208669.82551490256,21,418708.6100742192,1,10,0
99471.62435975035,0.0,43,0,20,0,1063147.592230081,23,260099.56629520786,0,10,0
39970.23699582641,57399.39618823356,76,1,16,7,51810.104318584636,13,88283.4134283642,1,10,0
90878.60770754897,0.0,55,2,17,8,0.0,8,387052.4593366728,0,10,0
46382.692169950824,68429.13146192816,56,0,12,8,0.0,6,450480.0654604682,0,10,0
77809.9053498168,0.0,59,0,2,8,0.0,9,247373.168870695,0,10,0
98032.80763047407,0.0,78,0,3,7,123999.77758198262,16,487188.6281437544,1,10,0
141820.36939831614,0.0,78,0,4,8,0.0,7,435093.58120110864,1,10,0
28743.745542334655,16128.053341553077,35,0,3,2,705218.9963222647,6,271479.7439773062,1,10,0
105868.28909953975,0.0,72,0,14,3,603215.054242549,25,14646.860172369603,1,10,0
48471.754460177995,82970.44284473661,47,4,1,2,875435.3924909551,23,497944.8008522645,0,10,0
105894.59956698825,0.0,62,2,14,7,82901.42239541782,27,237218.13655011653,1,10,0
69618.91851861571,12281.540456498642,35,0,3,1,803373.2166739996,14,257625.90666304075,1,10,0
126552.13325286345,0.0,44,2,3,3,557105.0633848544,29,247482.44945539965,0,10,0
129476.07678538233,0.0,35,2,1,1,427665.03664220363,17,250270.11796787902,1,10,0
127370.46127467747,0.0,66,2,15,1,672211.2856166615,7,347723.67527779384,1,10,0
119455.38770936728,0.0,43,0,6,7,149266.59012529204,8,3947.90519525684,0,10,0
36122.574846199765,62347.38591303844,59,2,19,7,76291.64038350436,11,284594.3204159199,0,10,0
73233.28653429344,28882.026336199946,57,1,14,1,750437.1483610361,16,119699.64535553196,0,10,0
34963.85772676965,69952.66431791076,46,4,8,0,470294.7804264646,10,330759.29585269146,0,10,0
51132.09723655585,14754.488380963523,21,4,19,0,1131786.9483211737,27,208754.7347392898,1,10,0
71514.6433812801,36503.16678277848,50,0,15,0,1088192.0781320834,11,311518.286440715,0,10,0
141168.61539100987,0.0,37,2,13,5,402888.21556948073,19,59414.604165487326,1,10,0
109297.22759578335,0.0,45,0,13,8,0.0,25,496331.57112511445,0,10,0
40483.564624422026,39017.309066871836,23,0,3,0,1046922.7041486215,22,308727.1012420191,1,10,0
143171.25545448737,0.0,42,2,10,5,375781.5928045187,25,63548.104749475424,0,10,0
138244.44228806987,0.0,58,2,14,8,0.0,26,363445.24904790526,0,10,0
20411.73272935851,22013.2297403204,54,0,18,5,204993.2132562586,29,16750.81757176167,0,10,0
27856.336888340717,33955.49655426036,39,3,5,7,53269.03952512339,24,314989.2176783557,1,10,0
139090.93907059854,0.0,77,4,15,1,837716.9433668376,21,305889.42755714816,1,10,0
38429.624185187684,58140.88702817306,49,2,4,2,650446.5162082943,6,129790.44006530277,0,10,0
115229.90950675504,0.0,23,0,2,6,139044.03962699205,2,397751.64805900294,1,10,0
93431.09974105812,0.0,45,4,1,3,745774.3156870529,16,350621.63884594216,0,10,0
28300.760321239322,39637.130799623716,28,0,20,3,408627.29834222095,11,263084.51743278926,1,10,0
32684.247101040266,22030.839272502984,59,1,19,5,274719.49280007975,24,69133.29032432259,0,10,0
71497.38248933731,78015.7121044202,39,3,2,6,238597.6337499788,23,103388.32904771867,1,10,0
31078.953229904633,48692.87234618815,25,2,11,5,397800.91383947514,20,62577.69073456504,1,10,0
66142.64708935213,40984.94825162189,44,4,17,0,900377.9987258646,17,38320.24658518862,0,10,0
133749.13432935093,0.0,55,4,3,4,349301.51729373913,13,491400.58818388067,0,10,0
67242.79363703541,10371.689260268542,72,3,4,3,281105.71801786474,20,108599.30878436357,1,10,0
129371.26785664987,0.0,26,3,11,2,739518.3766624677,8,324731.3416433422,1,10,0
108124.86650689758,0.0,41,4,9,3,575236.0058642896,22,79597.70481626177,0,10,0
57754.72991069765,69822.19765733148,30,0,13,2,523996.35199621046,6,237815.7277017331,1,10,0
139963.68834114895,0.0,58,3,16,8,0.0,14,410605.4361452158,0,10,0
59376.71682463652,47277.611175769525,68,3,18,2,479675.7225998813,28,362420.8331751864,1,10,0
52942.369146953264,38863.180732320216,43,1,11,6,126209.59375388123,10,442186.6175775011,0,10,0
121597.13915238953,0.0,55,1,12,8,0.0,18,128806.14875207869,0,10,0
86710.61364193496,0.0,43,2,19,4,530216.122415891,17,310722.7153231803,0,10,0
108000.11088613525,0.0,64,0,8,2,755524.0738688736,12,171226.9890221602,1,10,0
125566.46640278927,0.0,36,4,19,2,648947.8763831245,6,361532.5240376831,1,10,0
96040.46759436706,0.0,70,4,10,7,121327.15801332181,25,82154.67913091563,1,10,0
90946.98733579298,0.0,57,0,6,8,0.0,9,371916.7399239525,0,10,0
93665.98313657126,0.0,51,0,7,4,461899.2441332484,8,477142.8674168643,0,10,0
56115.68410432091,47255.48016432115,27,1,19,5,421789.00790380454,30,190581.9571336172,1,10,0
58654.38508756913,33171.791092026135,54,4,12,2,883530.1912256605,27,269212.3073391621,0,10,0
86058.3286690643,0.0,68,3,17,8,0.0,19,327477.5879151191,1,10,0
109835.7026020903,0.0,49,3,2,0,1143885.420785491,5,54006.74902147984,0,10,0
30188.792452994818,77259.39009240169,32,4,12,6,206333.3926092067,30,52316.803984216735,1,10,0
67150.65019715313,28463.72693908721,59,3,10,7,52311.758878552675,7,131988.9429997421,0,10,0
119378.21093231063,0.0,52,0,14,0,812309.4506746917,5,111539.15738588477,0,10,0
25060.07868445527,40312.421921522,33,1,5,2,508039.96164180734,17,293665.44404524035,1,10,0
63995.41281670807,60484.88580592962,58,0,12,1,747607.8134528325,10,240860.9593607476,0,10,0
149813.1386526944,0.0,30,4,7,8,0.0,25,359723.788229922,1,10,0
33021.819578315415,49002.33009146409,34,4,9,5,187093.08429747913,5,464301.7362549665,1,10,0
125098.19589330458,0.0,57,4,6,7,144685.21566942113,24,123622.60239906065,0,10,0
79546.0798677993,0.0,37,2,17,4,420264.2300992788,12,163190.80190721326,1,10,0
102290.6860031893,0.0,34,2,4,4,566870.3657199567,6,270888.14164563286,1,10,0
60089.5417871593,40941.197961593956,72,0,3,7,54038.139756097524,12,275053.35369162186,1,10,0
38023.809600193534,20270.48683965639,21,0,10,1,738421.004498974,5,58728.66784263914,1,10,0
100709.69359328695,0.0,24,1,1,3,483672.1018879875,9,13470.479961291081,1,10,0
34929.58138443962,49318.36100120751,47,3,16,8,0.0,13,309501.890163564,0,10,0
132700.33858550986,0.0,70,2,14,2,574482.806917745,15,80641.58879861905,1,10,0
55407.503991796926,16345.001899956518,56,2,3,8,0.0,9,109493.34668699607,0,10,0
38965.29817915599,50988.44035108676,51,2,7,7,75778.02267261679,23,176784.48268896036,0,10,0
50765.21612692847,33251.90450386035,25,4,15,6,219752.08513051676,14,385953.7989317037,1,10,0
36309.38984989308,75266.72960469822,67,2,9,3,491248.62674068916,1,315232.85353986965,1,10,0
115783.51943410264,0.0,52,3,16,8,0.0,24,470901.81578196544,0,10,0
140769.5004444369,0.0,46,3,5,1,628707.5078678097,19,370678.70412371255,0,10,0
120250.12007291247,0.0,27,4,2,5,166526.10507902273,21,276592.46220035874,1,10,0
47889.81905982077,69831.7541078266,41,2,8,2,500502.80769714946,27,239436.6302581065,0,10,0
58944.71126490134,37527.714260300054,37,2,5,8,0.0,29,172165.1807248594,1,10,0
54675.3454164174,49976.01793442939,47,4,11,0,913112.0144116427,19,128727.82055362519,0,10,0
90594.97373153591,0.0,29,4,18,7,58767.28822114234,19,383636.6487892964,1,10,0
124447.39907706632,0.0,41,0,15,1,946471.7051732868,10,83822.16049503256,0,10,0
149084.87830385886,0.0,65,4,4,4,273095.56171879306,6,50055.20350419101,1,10,0
111516.712616219,0.0,59,3,13,0,1091741.7064475142,29,338913.4409868537,0,10,0
40283.15787189518,50096.80970021526,76,1,12,7,144619.71160784632,3,405354.2177604214,1,10,0
48586.5356336291,78218.42933331606,37,3,20,3,583935.5876341135,14,159794.6532470213,1,10,0
135256.7220363929,0.0,24,2,12,3,340881.5274088306,1,177522.033062942,1,10,0
148695.2731888463,0.0,41,2,8,3,583779.4883193148,7,126475.2998066152,0,10,0
129427.29933470074,0.0,49,3,1,7,100443.08449382857,18,71369.62137361341,0,10,0
78062.83909759668,0.0,74,2,12,0,929727.4983913691,1,201965.22086676356,1,10,0
83524.18654571226,0.0,57,1,4,0,694743.3631423219,28,201208.2004167634,0,10,0
88009.79530825972,0.0,54,3,8,1,1017261.4560580283,2,169166.57620931187,0,10,0
84908.08011248539,0.0,49,3,12,7,117188.81986975989,23,251499.45096551056,0,10,0
126595.05613694256,0.0,40,2,5,8,0.0,8,409184.59247161046,0,10,0
135195.78609891247,0.0,75,4,6,3,673740.1029338004,6,160110.7827525885,1,10,0
73793.59885740289,62100.8208201246,60,2,1,6,212067.42668385187,6,470960.1558628621,1,10,0
137222.79566662083,0.0,50,1,4,6,160337.54631848857,12,41323.57638529105,0,10,0
66989.45282486439,17235.789933150452,74,0,15,0,835660.6331163526,4,66560.55140983209,1,10,0
96114.64071106572,0.0,38,0,18,3,707629.6367265465,24,462313.74937860493,1,10,0
123758.12914704252,0.0,42,0,16,3,373765.2888801629,13,392766.2118250312,0,10,0
120635.40861649284,0.0,35,2,7,0,763080.3873078962,8,417168.32067467156,1,10,0
108365.7994401728,0.0,56,1,5,2,611102.1719807019,27,459684.6944854666,0,10,0
141291.21279919345,0.0,39,4,8,6,292017.68046789843,29,49146.153392574495,1,10,0
66134.09892995289,35856.51904565077,31,2,12,1,774117.9626825562,8,205450.7165383385,1,10,0
108004.83092702938,0.0,78,1,20,8,0.0,19,86634.18654810457,1,10,0
48405.52802193156,25196.182077871148,46,0,19,7,76931.33724475306,11,117463.64268334564,0,10,0
71402.88945051638,78002.31702626892,20,0,9,0,912226.7360787973,8,482277.47913004644,1,10,0
122779.50956211651,0.0,23,1,17,3,519851.6293477753,22,274616.1406312883,1,10,0
22307.324505169177,49006.12168253828,62,0,13,0,1040891.0739424872,29,241630.24892222628,1,10,0
86723.89402910038,0.0,49,2,11,8,0.0,29,454351.1243424963,0,10,0
59844.48206919,71842.85362047912,55,1,10,5,317782.4883278423,14,147905.33367633258,0,10,0
135175.67954471055,0.0,40,1,1,3,598791.4618847958,24,16306.081734372257,0,10,0
50685.907398768686,72122.39926542714,40,1,5,5,156796.8294055097,23,178698.46697515878,0,10,0
61931.13272142659,23972.606998678326,37,4,9,4,461326.02420751925,17,319443.0360389196,1,10,0
58638.63689652485,29970.917324987277,22,4,8,3,454639.8355783434,24,279094.15313331987,1,10,0
98275.17888227226,0.0,69,4,19,8,0.0,29,147441.68599647027,1,10,0
118786.3117296969,0.0,62,2,11,0,1076753.459574787,25,191112.54687348806,1,10,0
32453.601479262135,63852.95640433877,73,4,17,7,65237.5057184257,4,283926.0917908336,1,10,0
51012.81742041278,66431.21420209287,77,3,11,8,0.0,11,50180.14099926044,1,10,0
86506.22616838252,0.0,45,4,16,8,0.0,25,482472.2055329439,0,10,0
139521.79578262236,0.0,26,3,17,6,175993.19301538682,19,392309.8820677668,1,10,0
102817.72822502391,0.0,53,3,10,4,557214.6899132914,23,346608.7163609898,0,10,0
42139.245091631696,31377.675382511792,37,4,17,8,0.0,8,98069.949980923,1,10,0
149353.26763845485,0.0,64,0,18,3,662480.7300632966,4,315356.9953706379,1,10,0
59131.79965656306,15795.41628952926,28,0,3,1,982767.416976774,4,290762.125999314,1,10,0
129418.33308705274,0.0,55,3,17,8,0.0,10,158406.99362734318,0,10,0
100869.13109016187,0.0,53,0,16,2,817949.9589672097,21,281745.8394809075,0,10,0
97808.23398574918,0.0,46,1,17,3,693426.6761564418,23,212969.02090094332,0,10,0
134515.78931251937,0.0,36,4,5,2,830098.2982222474,13,478324.79942869075,1,10,0
54190.95180047453,20690.49815144261,47,2,13,0,527709.5089776788,2,76459.58370423727,0,10,0
80107.97170456249,0.0,74,2,2,8,0.0,30,134343.43675692778,1,10,0
146548.2907346586,0.0,28,4,20,1,610566.4232662962,9,290491.8101210971,1,10,0
139742.1916435814,0.0,24,0,11,5,272089.61965547624,21,130647.0969968473,1,10,0
109889.33142881263,0.0,49,2,20,1,716236.1388773468,17,400688.46089323866,0,10,0
75131.60394208904,0.0,68,4,8,4,205269.86322656798,24,241525.1064257808,1,10,0
49467.67663091107,35549.553420025055,40,2,20,3,385962.99950977694,24,24948.326992834667,0,10,0
44089.591152962945,63586.0047383742,59,3,19,0,924055.3331337243,10,403870.037711296,0,10,0
61535.901224338406,38481.809648468894,71,0,9,5,185774.39831865288,13,492131.1105396342,1,10,0
48297.54966081907,31303.097400924707,21,1,16,8,0.0,26,473508.09841909417,1,10,0
146777.60918338742,0.0,34,0,5,5,387621.8674454276,13,257876.59717256817,1,10,0
58959.04215249316,30912.351097117054,49,4,2,4,524926.1410190074,14,60089.69331521624,0,10,0
47862.01798190024,49836.04545439912,56,1,16,6,190658.0674714093,24,128895.23406415654,0,10,0
23318.116448659137,31020.55222802486,42,0,14,0,962997.2149994763,10,273441.39337574044,0,10,0
103761.16048204056,0.0,34,2,12,2,485156.0349570581,29,411199.6331071849,1,10,0
84259.93736105603,0.0,23,2,1,3,387635.10399563995,2,224269.2403817536,1,10,0
57366.0624380189,24366.37945976902,75,3,17,0,475625.26875332365,8,157913.99177397593,1,10,0
29670.245996954876,39189.21469119076,48,2,20,8,0.0,4,403652.6930325364,0,10,0
141464.03474994868,0.0,32,3,2,3,386601.64591205976,4,357457.1634541119,1,10,0
147186.13158822956,0.0,23,4,16,5,272056.3464627876,30,70135.29225866417,1,11,0
147711.91477269994,0.0,71,3,6,5,281870.3382405546,1,17097.106367853998,1,11,0
70333.92061987653,10832.735507140964,24,1,6,7,73062.65728554134,9,244280.1362951858,1,11,0
84882.40177989083,0.0,27,0,20,6,289535.22755364835,19,197508.13272288602,1,11,0
136018.30001619144,0.0,43,4,5,2,538205.2325626013,22,265052.0604236381,0,11,0
43354.57501114649,16953.354359875746,31,3,19,6,219768.93399425648,7,2142.765389185508,1,11,0
105133.2067228511,0.0,53,3,15,2,402932.0942906039,4,381048.1212288923,0,11,0
31333.087732725922,57302.112504508004,33,2,7,8,0.0,3,273942.8586106429,1,11,0
116761.95973580131,0.0,69,1,5,8,0.0,28,115573.23418534138,1,11,0
93250.89103648624,0.0,58,1,8,8,0.0,28,336499.16482305125,0,11,0
139892.00433308358,0.0,44,4,7,1,819567.5139487507,27,73127.675958799,0,11,0
114138.18360023663,0.0,77,0,12,4,228038.58937566495,2,64418.61956084183,1,11,0
139998.6612071867,0.0,26,4,13,8,0.0,1,75410.8738182847,1,11,0
79580.56739104351,0.0,22,1,18,2,776074.3937667204,5,44526.15487779249,1,11,0
