salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,scenario,base_concept,chunk_size
46674.40218016985,74043.25353547455,22,3,11,6,300000,3,150639.4128452973,1,5,abrupt_feature_drift,0,500
109827.5040056463,0.0,71,1,13,4,0,16,81326.539204126,1,5,abrupt_feature_drift,0,500
27028.614508915925,42349.11591359252,28,4,11,2,700000,21,376730.6100644361,1,5,abrupt_feature_drift,0,500
92353.67563529314,0.0,54,1,13,3,0,1,116132.40153225829,0,5,abrupt_feature_drift,0,500
55738.27181595334,20860.596645627025,41,2,15,3,600000,6,268739.6982155171,0,5,abrupt_feature_drift,0,500
21900.02234267167,26957.9243369728,45,3,11,1,0,9,267423.1106471597,0,5,abrupt_feature_drift,0,500
94724.10594331528,0.0,37,0,19,6,300000,27,242960.9915507053,1,5,abrupt_feature_drift,0,500
78057.48228689902,0.0,79,0,14,7,200000,14,14604.101444720964,1,5,abrupt_feature_drift,0,500
45013.04703739528,65717.10399611935,30,4,1,0,900000,5,386905.4216917941,1,5,abrupt_feature_drift,0,500
98592.95643252428,0.0,76,0,19,2,700000,18,327983.4350527237,1,5,abrupt_feature_drift,0,500
35980.407360854595,51463.64294599886,43,2,3,7,200000,9,378702.7135658517,0,5,abrupt_feature_drift,0,500
132193.46779484607,0.0,53,4,3,1,800000,23,98771.7538625244,0,5,abrupt_feature_drift,0,500
74039.09237118797,62398.44185275012,22,2,12,4,0,6,75695.9444575358,1,5,abrupt_feature_drift,0,500
40296.83603679665,73571.53733339142,72,1,14,7,200000,24,61987.87726569314,1,5,abrupt_feature_drift,0,500
24993.152456970703,46481.32081471594,46,0,20,1,0,27,95053.3879567026,0,5,abrupt_feature_drift,0,500
30025.803795235694,19628.94700647716,50,2,10,4,500000,30,397073.7276934567,0,5,abrupt_feature_drift,0,500
71647.30367230393,34686.15575010587,33,3,6,1,0,6,180288.09715928356,1,5,abrupt_feature_drift,0,500
60395.59346100074,71976.60044091889,26,0,13,0,0,4,38280.056037692295,1,5,abrupt_feature_drift,0,500
97718.09765706408,0.0,20,2,14,7,200000,12,0.0,1,5,abrupt_feature_drift,0,500
54671.43109911212,28898.94398267705,79,0,8,7,200000,9,269619.27376526786,1,5,abrupt_feature_drift,0,500
62819.17953873876,71647.94916440551,55,4,7,5,400000,28,119718.5128970614,0,5,abrupt_feature_drift,0,500
92794.7866817811,0.0,43,4,10,2,700000,30,132018.3750854168,0,5,abrupt_feature_drift,0,500
98606.80234069368,0.0,75,0,3,7,200000,17,248484.9192043336,1,5,abrupt_feature_drift,0,500
50431.661096419775,31407.747672954072,27,1,2,3,0,25,464585.47134486784,1,5,abrupt_feature_drift,0,500
81271.59809114248,0.0,55,4,7,0,900000,26,193255.3970475556,0,5,abrupt_feature_drift,0,500
43127.95602873029,68841.1185335476,58,0,9,1,800000,30,18970.134624957027,0,5,abrupt_feature_drift,0,500
114534.37276869672,0.0,51,2,20,7,200000,22,390048.62303142855,0,5,abrupt_feature_drift,0,500
56077.48237378996,26848.408517846507,24,1,20,7,200000,10,268157.1002096283,1,5,abrupt_feature_drift,0,500
97418.48318020708,0.0,72,3,10,8,100000,26,72744.69179321882,1,5,abrupt_feature_drift,0,500
74262.35701551943,35271.95380485855,39,1,20,0,0,28,187599.9479728538,1,5,abrupt_feature_drift,0,500
121134.36944193844,0.0,73,3,17,1,800000,2,169130.86030548855,1,5,abrupt_feature_drift,0,500
32980.21807248853,61112.67750668767,42,2,20,0,900000,26,262475.38628798863,0,5,abrupt_feature_drift,0,500
108969.4412035029,0.0,80,1,7,0,900000,30,0.0,1,5,abrupt_feature_drift,0,500
119367.60972017204,0.0,45,3,6,3,0,14,68095.4361558255,0,5,abrupt_feature_drift,0,500
21568.65843421861,75000.0,57,1,14,4,500000,16,185683.6530058988,0,5,abrupt_feature_drift,0,500
20280.240472003952,75000.0,29,3,18,3,600000,15,265466.43619257386,1,5,abrupt_feature_drift,0,500
121650.76517821156,0.0,25,0,8,2,0,21,241653.0861490028,1,5,abrupt_feature_drift,0,500
59220.441666867104,34428.925786734115,79,0,17,4,500000,4,61462.74199720523,1,5,abrupt_feature_drift,0,500
109761.96778702018,0.0,39,0,10,6,300000,7,327404.4449179344,0,5,abrupt_feature_drift,0,500
95933.18506393729,0.0,37,4,17,2,700000,24,478888.0644765576,1,5,abrupt_feature_drift,0,500
144715.6605929504,0.0,36,2,11,4,0,23,368499.57243037847,1,5,abrupt_feature_drift,0,500
88920.21081094693,0.0,28,0,15,5,400000,25,491396.2871882351,1,5,abrupt_feature_drift,0,500
48970.09970666289,54862.86437190983,31,1,3,3,600000,20,321901.6561910598,1,5,abrupt_feature_drift,0,500
119604.38936774348,0.0,36,0,1,6,300000,3,216269.56170714973,1,5,abrupt_feature_drift,0,500
76686.29527733925,0.0,28,3,5,3,600000,25,85108.409149063,1,5,abrupt_feature_drift,0,500
90093.20329742828,0.0,50,1,11,6,300000,18,420918.957749357,0,5,abrupt_feature_drift,0,500
80469.05754548074,0.0,20,4,20,4,500000,7,149449.9034935698,1,5,abrupt_feature_drift,0,500
75510.63846859326,0.0,41,2,8,6,300000,30,369992.6470609442,0,5,abrupt_feature_drift,0,500
100188.60450204268,0.0,35,0,1,8,100000,4,410873.8170300764,1,5,abrupt_feature_drift,0,500
66336.28118113009,67326.02626488815,30,2,11,8,100000,13,4147.4036343760645,1,5,abrupt_feature_drift,0,500
144447.0046265654,0.0,21,3,5,5,0,24,260468.8646736446,1,5,abrupt_feature_drift,0,500
118405.48207126868,0.0,24,2,5,4,500000,4,199377.6693082313,1,5,abrupt_feature_drift,0,500
71704.13569161654,37780.65615866637,22,4,6,0,900000,30,303692.6804397543,1,5,abrupt_feature_drift,0,500
140367.34623416842,0.0,46,0,2,3,600000,11,240864.0088823264,0,5,abrupt_feature_drift,0,500
56359.14743135938,26035.77238082781,59,1,15,5,0,7,18118.435909011256,0,5,abrupt_feature_drift,0,500
48073.00113028207,33037.05435874175,40,2,4,7,200000,10,235523.94689203784,0,5,abrupt_feature_drift,0,500
47693.18152544657,75000.0,73,1,1,4,0,28,83417.14422826354,1,5,abrupt_feature_drift,0,500
46863.24341102955,67930.50429278174,50,0,19,6,300000,20,193966.934938127,0,5,abrupt_feature_drift,0,500
118224.07006792534,0.0,79,4,20,6,300000,26,248768.42919522387,1,5,abrupt_feature_drift,0,500
145272.7881414407,0.0,38,2,20,3,600000,25,436139.475515784,1,5,abrupt_feature_drift,0,500
146464.93670197943,0.0,62,4,20,0,900000,20,356639.96275923704,1,5,abrupt_feature_drift,0,500
40166.18204464835,41461.42109355481,30,3,10,3,600000,13,427784.4969627916,1,5,abrupt_feature_drift,0,500
75703.2082536749,0.0,50,4,10,8,100000,14,45225.349876797096,0,5,abrupt_feature_drift,0,500
49678.4836129173,17775.95789161868,55,4,13,6,300000,6,348401.5848271858,0,5,abrupt_feature_drift,0,500
28994.380002684346,72638.344909135,57,1,3,6,300000,18,384224.83811187785,0,5,abrupt_feature_drift,0,500
82609.30191435278,0.0,77,4,17,4,500000,27,25254.89403000693,1,5,abrupt_feature_drift,0,500
88382.21953586634,0.0,34,2,4,4,500000,30,428464.1021017373,1,5,abrupt_feature_drift,0,500
115389.56227239128,0.0,29,4,11,0,900000,15,471067.8086589197,1,5,abrupt_feature_drift,0,500
106161.43571225008,0.0,70,2,12,0,0,16,51309.60752942675,1,5,abrupt_feature_drift,0,500
43684.40536571527,32629.85931819856,35,1,10,1,0,21,204942.45566564216,1,5,abrupt_feature_drift,0,500
64717.58241482895,43740.29382687721,58,0,1,6,300000,3,135564.96268324027,0,5,abrupt_feature_drift,0,500
87643.15211760098,0.0,60,3,2,2,0,14,370242.049199612,1,5,abrupt_feature_drift,0,500
62457.673401517466,36856.77097815794,41,3,13,8,100000,12,238242.0288077418,0,5,abrupt_feature_drift,0,500
124439.9377352932,0.0,28,4,5,2,700000,17,206492.93176682052,1,5,abrupt_feature_drift,0,500
83590.41240404453,0.0,25,1,4,0,900000,3,52725.88665199581,1,5,abrupt_feature_drift,0,500
120348.86199234272,0.0,51,1,19,6,300000,20,403596.5904539034,0,5,abrupt_feature_drift,0,500
40653.59352955175,63791.66101444472,51,3,14,8,100000,23,496300.7793112547,0,5,abrupt_feature_drift,0,500
148542.74833776584,0.0,56,3,7,8,100000,9,208482.13812925937,0,5,abrupt_feature_drift,0,500
48683.82949109512,68560.61564414187,70,4,2,5,400000,10,212819.3277537497,1,5,abrupt_feature_drift,0,500
53864.44016849222,75000.0,34,3,3,1,800000,24,74999.45978403157,1,5,abrupt_feature_drift,0,500
135102.30452109242,0.0,55,1,15,0,0,8,260406.0627433321,0,5,abrupt_feature_drift,0,500
48605.14293478892,49352.98823644811,41,3,19,3,600000,18,277307.9961905334,0,5,abrupt_feature_drift,0,500
102933.19975977475,0.0,45,4,7,8,100000,24,251812.4221494445,0,5,abrupt_feature_drift,0,500
108397.57013767776,0.0,32,4,13,8,100000,27,412025.8773941831,1,5,abrupt_feature_drift,0,500
127481.56133331868,0.0,46,4,10,7,200000,19,428999.259262774,0,5,abrupt_feature_drift,0,500
139234.7639570504,0.0,39,2,9,1,800000,6,170554.11924591218,1,5,abrupt_feature_drift,0,500
132529.1043476628,0.0,25,0,19,8,100000,3,306844.01266399125,1,5,abrupt_feature_drift,0,500
96878.96182070418,0.0,31,2,15,5,400000,8,274659.70705310564,1,5,abrupt_feature_drift,0,500
103525.63784819414,0.0,26,3,8,2,0,20,449530.77764039655,1,5,abrupt_feature_drift,0,500
147623.6285093692,0.0,65,1,5,8,100000,9,402408.45142358495,1,5,abrupt_feature_drift,0,500
92557.16113508724,0.0,66,0,13,8,100000,10,414721.5901161556,1,5,abrupt_feature_drift,0,500
35571.01437946979,24622.473636370574,24,3,17,6,300000,13,366882.6097129721,1,5,abrupt_feature_drift,0,500
52217.778392747714,75000.0,40,3,20,8,100000,29,328160.1212734854,0,5,abrupt_feature_drift,0,500
147274.52348914774,0.0,67,3,7,3,600000,25,75260.47296056975,1,5,abrupt_feature_drift,0,500
63747.72959260501,39111.64842925828,27,4,5,1,800000,23,18094.492977232905,1,5,abrupt_feature_drift,0,500
30379.67440347225,75000.0,57,3,6,3,600000,28,137231.35472797736,0,5,abrupt_feature_drift,0,500
114432.23016203912,0.0,77,2,3,3,600000,18,302151.4655578105,1,5,abrupt_feature_drift,0,500
20000.0,15848.05589377174,75,0,17,3,600000,12,237615.2861462379,1,5,abrupt_feature_drift,0,500
130800.28922067895,0.0,42,2,5,6,300000,28,442410.4419831755,0,5,abrupt_feature_drift,0,500
34437.86190511606,66348.31869273719,46,0,10,0,0,9,112882.6981425972,0,5,abrupt_feature_drift,0,500
113764.18413101816,0.0,65,1,2,7,200000,22,414165.947888446,1,5,abrupt_feature_drift,0,500
129396.76576244316,0.0,59,0,18,7,200000,16,275842.38516382454,0,5,abrupt_feature_drift,0,500
69223.13433388148,56276.89817551176,58,3,16,6,300000,15,400277.5784039355,0,5,abrupt_feature_drift,0,500
22937.41183270795,75000.0,80,4,4,0,0,7,85141.2569862591,1,5,abrupt_feature_drift,0,500
52455.21380667319,22420.53849708382,74,3,19,1,800000,26,162893.12684412213,1,5,abrupt_feature_drift,0,500
132592.95596959433,0.0,20,2,1,6,300000,29,232080.0469964359,1,5,abrupt_feature_drift,0,500
100014.30502779268,0.0,54,4,11,2,0,21,262316.95697927976,0,5,abrupt_feature_drift,0,500
127898.90688030422,0.0,34,2,11,5,400000,18,274134.7578572896,1,5,abrupt_feature_drift,0,500
26626.81321721487,17238.706350819608,30,4,18,3,0,28,35184.2841655458,1,5,abrupt_feature_drift,0,500
28499.706489050262,71382.45972686617,63,2,20,6,300000,29,94846.74654573266,1,5,abrupt_feature_drift,0,500
49531.15181279367,40233.51466111199,66,2,16,5,400000,5,81061.53220064168,1,5,abrupt_feature_drift,0,500
108728.01867254052,0.0,23,0,3,8,100000,13,297928.3319834713,1,5,abrupt_feature_drift,0,500
139115.5703600751,0.0,25,3,10,4,500000,22,201771.81584526185,1,5,abrupt_feature_drift,0,500
142736.27744412987,0.0,67,0,13,3,600000,12,358477.7024048165,1,5,abrupt_feature_drift,0,500
40094.037211774,31202.67873328372,62,0,7,2,700000,6,424203.652048438,1,5,abrupt_feature_drift,0,500
27996.153215772425,42123.25101692761,42,4,14,0,900000,21,56476.78059993639,0,5,abrupt_feature_drift,0,500
60846.707203120844,29176.119373909467,51,3,12,3,600000,20,471378.5469139044,0,5,abrupt_feature_drift,0,500
26626.369923463262,64610.17751166893,34,2,11,4,500000,24,443141.28660611896,1,5,abrupt_feature_drift,0,500
36401.270523733336,75000.0,21,2,7,0,900000,22,281364.1990299239,1,5,abrupt_feature_drift,0,500
64345.04940213572,68995.73096373964,53,4,20,4,500000,20,167428.8190951752,0,5,abrupt_feature_drift,0,500
104067.59201718376,0.0,29,1,19,3,600000,5,343071.2755636627,1,5,abrupt_feature_drift,0,500
76550.17673688653,0.0,65,4,13,1,0,3,49608.606870397976,1,5,abrupt_feature_drift,0,500
98704.25188833266,0.0,47,3,11,8,100000,24,224186.60114980384,0,5,abrupt_feature_drift,0,500
65443.93528127682,38742.20456204277,67,0,8,7,200000,9,55467.551059314304,1,5,abrupt_feature_drift,0,500
35543.21616217458,48969.74760478728,52,1,18,4,0,8,300123.30377096334,0,5,abrupt_feature_drift,0,500
130909.36305534122,0.0,29,4,2,5,400000,5,103981.7622578654,1,5,abrupt_feature_drift,0,500
61520.814711516185,10771.128009061984,33,4,18,1,0,18,381240.7087803423,1,5,abrupt_feature_drift,0,500
125961.95135227928,0.0,52,4,17,5,400000,29,160482.92723583977,0,5,abrupt_feature_drift,0,500
25240.89381458768,75000.0,39,0,9,2,700000,12,90227.53038585784,1,5,abrupt_feature_drift,0,500
127214.05379241596,0.0,74,0,9,5,0,3,114835.44545378764,1,5,abrupt_feature_drift,0,500
78910.29388298058,0.0,26,3,3,2,700000,25,477583.4959424972,1,5,abrupt_feature_drift,0,500
57964.63240330914,17001.527577288613,27,0,5,5,400000,28,316963.096237471,1,5,abrupt_feature_drift,0,500
138048.17130881664,0.0,44,1,10,5,400000,17,411921.77732655697,0,5,abrupt_feature_drift,0,500
27065.752721996472,27444.23901936953,73,2,18,5,400000,26,305905.5792831028,1,5,abrupt_feature_drift,0,500
22629.70551035336,70858.24773366963,22,2,12,2,700000,10,193076.9619094004,1,5,abrupt_feature_drift,0,500
31007.569349761845,41231.140907624336,48,4,17,8,100000,9,271531.9864515999,0,5,abrupt_feature_drift,0,500
114945.33850952916,0.0,30,0,15,3,0,7,289928.41837230785,1,5,abrupt_feature_drift,0,500
39465.95456640462,71566.28278769054,27,0,2,1,0,25,428871.0614497198,1,5,abrupt_feature_drift,0,500
113915.04286251588,0.0,35,4,6,6,300000,13,224695.8561451168,1,5,abrupt_feature_drift,0,500
112661.70278377418,0.0,61,3,16,4,0,17,49744.38731975305,1,5,abrupt_feature_drift,0,500
143247.3993631668,0.0,59,0,6,6,300000,7,175811.31017417283,0,5,abrupt_feature_drift,0,500
28083.654397924605,75000.0,61,4,1,6,300000,7,93862.43015237308,1,5,abrupt_feature_drift,0,500
29846.876110568952,14509.198876497165,32,3,15,6,300000,19,38650.53240983484,1,5,abrupt_feature_drift,0,500
66957.24739460323,75000.0,24,3,4,8,100000,27,204508.5352830141,1,5,abrupt_feature_drift,0,500
24797.01050434338,40588.49024092654,57,3,10,4,0,18,217288.1124431384,0,5,abrupt_feature_drift,0,500
110162.85754125383,0.0,78,1,10,6,300000,3,157489.0888358905,1,5,abrupt_feature_drift,0,500
68559.1353823574,33300.9504232699,31,4,4,0,0,22,272792.2435312236,1,5,abrupt_feature_drift,0,500
108426.36668584537,0.0,27,4,11,5,400000,8,240400.68523319808,1,5,abrupt_feature_drift,0,500
141751.48426043298,0.0,27,4,15,8,100000,3,81251.42816173722,1,5,abrupt_feature_drift,0,500
119625.6004908218,0.0,75,0,13,1,800000,21,383292.8749240852,1,5,abrupt_feature_drift,0,500
30405.68422131085,22686.680959160232,67,2,9,1,0,13,485517.4218081262,1,5,abrupt_feature_drift,0,500
23365.226537562485,31189.639088876716,42,1,4,5,400000,30,76763.86346188672,0,5,abrupt_feature_drift,0,500
121383.17786274188,0.0,49,2,5,1,800000,30,44943.33845841521,0,5,abrupt_feature_drift,0,500
66862.24017360128,23771.315670534605,54,4,8,0,900000,15,346826.50236159354,0,5,abrupt_feature_drift,0,500
22138.698477288683,75000.0,65,1,2,4,500000,29,349955.47478315706,1,5,abrupt_feature_drift,0,500
113413.86258667498,0.0,47,2,7,5,0,3,332403.49767258577,0,5,abrupt_feature_drift,0,500
80375.22706506084,0.0,31,4,7,3,0,7,317510.8741376072,1,5,abrupt_feature_drift,0,500
114120.94399979856,0.0,35,2,13,7,200000,22,120347.67868636998,1,5,abrupt_feature_drift,0,500
100201.00102075326,0.0,39,0,8,4,0,27,458070.07391211,0,5,abrupt_feature_drift,0,500
129510.18955368384,0.0,59,4,2,1,800000,14,399138.3030085551,1,5,abrupt_feature_drift,0,500
121146.18486033355,0.0,73,1,13,6,300000,18,143808.17016575846,1,5,abrupt_feature_drift,0,500
30650.29436943061,20138.582590487724,64,4,1,4,0,9,230169.38627123315,1,5,abrupt_feature_drift,0,500
146957.73396397207,0.0,46,1,19,8,100000,3,62403.48970574787,0,5,abrupt_feature_drift,0,500
142301.78897438807,0.0,54,0,3,1,800000,2,435080.6029094769,0,5,abrupt_feature_drift,0,500
39266.24022095986,59712.50254758497,23,2,17,3,600000,17,129815.47653074462,1,5,abrupt_feature_drift,0,500
88870.49729732293,0.0,29,0,16,0,900000,10,167915.51771082386,1,5,abrupt_feature_drift,0,500
89551.84340019233,0.0,46,4,13,1,0,2,424097.4986597834,0,5,abrupt_feature_drift,0,500
43084.18194267184,64759.918560329446,49,2,7,3,600000,10,67970.97558996463,0,5,abrupt_feature_drift,0,500
140108.99359731958,0.0,34,1,12,1,0,3,323819.95154770016,1,5,abrupt_feature_drift,0,500
128532.63963855202,0.0,46,1,4,2,0,12,317822.45797393017,0,5,abrupt_feature_drift,0,500
43649.85852257453,46716.30501840617,33,2,11,3,600000,14,312472.5913133844,1,5,abrupt_feature_drift,0,500
133411.73741230948,0.0,33,2,16,8,100000,12,25981.56841031069,1,5,abrupt_feature_drift,0,500
80928.01397499545,0.0,76,1,5,1,800000,14,264859.6706467698,1,5,abrupt_feature_drift,0,500
118904.5650050847,0.0,20,3,3,1,0,8,6393.9101331101,1,5,abrupt_feature_drift,0,500
34651.60906056872,29765.738708877878,34,0,2,0,0,17,467422.157824782,1,5,abrupt_feature_drift,0,500
137282.3155771538,0.0,28,1,13,3,600000,7,339354.2297450927,1,5,abrupt_feature_drift,0,500
80915.04529844645,0.0,34,0,19,8,100000,6,262811.1732163948,1,5,abrupt_feature_drift,0,500
102966.32287603716,0.0,69,4,17,2,0,14,200167.9556477252,1,5,abrupt_feature_drift,0,500
112459.78571801928,0.0,48,2,11,7,200000,28,477035.2421681924,0,5,abrupt_feature_drift,0,500
95211.24406932712,0.0,24,3,9,5,400000,3,87778.7425319066,1,5,abrupt_feature_drift,0,500
55666.21002377296,73803.73604016412,59,2,11,4,0,11,438810.5811575751,0,5,abrupt_feature_drift,0,500
78214.14661015116,0.0,24,3,12,2,0,20,359976.1617473353,1,5,abrupt_feature_drift,0,500
132208.60978128368,0.0,64,3,6,0,900000,9,405917.8983167989,1,5,abrupt_feature_drift,0,500
41270.732213177886,11564.855414578136,68,0,10,0,900000,8,474619.9054640345,1,5,abrupt_feature_drift,0,500
64623.43077001726,54821.42991474651,77,0,18,8,100000,25,151201.23667835022,1,5,abrupt_feature_drift,0,500
59453.93063104908,26204.506001945567,68,0,6,6,300000,3,302528.6943549542,1,5,abrupt_feature_drift,0,500
40502.84501577425,18915.87528605944,65,1,5,4,0,19,45424.12767037136,1,5,abrupt_feature_drift,0,500
84635.44898008087,0.0,57,3,6,3,600000,20,198359.7436835683,0,5,abrupt_feature_drift,0,500
115036.98481228418,0.0,57,1,15,1,800000,4,136486.02439286571,0,5,abrupt_feature_drift,0,500
68098.04295904427,13342.95016374338,32,0,19,8,100000,27,379736.3694569639,1,5,abrupt_feature_drift,0,500
107934.69339703914,0.0,51,0,1,7,200000,20,417144.7957337449,0,5,abrupt_feature_drift,0,500
38740.11095010176,72459.02224743237,46,3,10,0,0,17,462720.7069055,0,5,abrupt_feature_drift,0,500
122903.7460449656,0.0,56,0,9,5,0,7,240081.86015917515,0,5,abrupt_feature_drift,0,500
56495.638199693225,27955.16601790049,64,0,7,5,400000,25,222747.3481497908,1,5,abrupt_feature_drift,0,500
50816.7431470681,24663.791463294347,24,2,20,6,300000,5,22957.44881487699,1,5,abrupt_feature_drift,0,500
37287.53090012152,23055.43740330144,53,4,17,2,700000,3,366439.6043797111,0,5,abrupt_feature_drift,0,500
43750.1464590506,68449.77340912628,69,4,5,6,300000,14,198056.1583889713,1,5,abrupt_feature_drift,0,500
132182.68040096638,0.0,43,3,11,5,400000,25,318793.60555416706,0,5,abrupt_feature_drift,0,500
100575.90387204054,0.0,36,1,2,5,400000,30,299079.6340589273,1,5,abrupt_feature_drift,0,500
89028.05049246582,0.0,24,0,19,1,0,28,137674.4988749589,1,5,abrupt_feature_drift,0,500
115166.89846553352,0.0,75,3,20,8,100000,13,328156.37283429893,1,5,abrupt_feature_drift,0,500
51350.53577541125,74850.27441906018,59,4,13,2,700000,28,436287.2398088163,0,5,abrupt_feature_drift,0,500
123399.08243546593,0.0,77,1,13,2,700000,4,212249.18128363945,1,5,abrupt_feature_drift,0,500
101103.48572340896,0.0,59,2,2,0,900000,21,143945.19244350708,0,5,abrupt_feature_drift,0,500
79452.32876934964,0.0,24,0,14,3,0,26,183701.75088528663,1,5,abrupt_feature_drift,0,500
42037.48154898197,40073.57287149516,72,3,16,2,0,6,130720.75633064946,1,5,abrupt_feature_drift,0,500
28499.26167494626,44489.41765007391,69,4,12,0,0,12,139983.26622031064,1,5,abrupt_feature_drift,0,500
134382.58190524371,0.0,22,4,17,8,100000,25,357725.39117560734,1,5,abrupt_feature_drift,0,500
108348.33843922253,0.0,37,4,19,1,800000,25,279854.4125579452,1,5,abrupt_feature_drift,0,500
144407.50711004096,0.0,23,2,4,4,0,7,321489.17852879514,1,5,abrupt_feature_drift,0,500
148092.0860122835,0.0,59,1,4,6,300000,9,390474.7926900392,1,5,abrupt_feature_drift,0,500
54804.92756173647,22693.86639044945,69,2,3,7,200000,27,23862.433083111,1,5,abrupt_feature_drift,0,500
97411.28939787149,0.0,44,2,12,2,700000,21,214212.59676148655,0,5,abrupt_feature_drift,0,500
55228.44686692158,22105.474000768703,65,2,10,5,0,3,190242.64287135052,1,5,abrupt_feature_drift,0,500
124025.30356258574,0.0,48,4,13,7,200000,12,101785.25761998064,0,5,abrupt_feature_drift,0,500
91524.64251146656,0.0,30,3,14,3,0,30,249734.6615552733,1,5,abrupt_feature_drift,0,500
80545.61384442331,0.0,54,3,1,4,0,26,29679.4454015721,0,5,abrupt_feature_drift,0,500
120855.5260345416,0.0,33,2,7,2,0,7,309102.7250397451,1,5,abrupt_feature_drift,0,500
73097.8892004606,28374.19042540316,68,1,10,2,700000,13,156915.5645823197,1,5,abrupt_feature_drift,0,500
129051.06205517556,0.0,76,1,11,5,400000,14,423543.8163959121,1,5,abrupt_feature_drift,0,500
75139.15704474044,47034.69030431825,43,3,3,1,800000,2,82120.29410426962,0,5,abrupt_feature_drift,0,500
50994.99603756779,28061.29740503514,42,0,20,2,0,21,197017.2793311712,0,5,abrupt_feature_drift,0,500
65792.45815967007,49364.57021828595,55,4,6,1,800000,2,133599.60038913082,0,5,abrupt_feature_drift,0,500
80481.68917376002,0.0,47,4,12,8,100000,19,57546.59275419373,0,5,abrupt_feature_drift,0,500
41591.941215473205,37016.78053582838,65,0,7,0,0,12,391459.5840170495,1,5,abrupt_feature_drift,0,500
22553.10449297455,11342.358515940008,66,4,13,7,200000,7,108492.916965647,1,5,abrupt_feature_drift,0,500
138833.81628291716,0.0,36,0,11,5,0,9,432656.199091273,1,5,abrupt_feature_drift,0,500
118042.65808311896,0.0,47,1,1,5,400000,20,170571.7593488795,0,5,abrupt_feature_drift,0,500
140306.97975020148,0.0,77,1,13,0,900000,1,84099.12171281972,1,5,abrupt_feature_drift,0,500
110091.0872935106,0.0,54,4,5,6,300000,6,335782.6352489293,0,5,abrupt_feature_drift,0,500
35000.88789976318,10000.0,45,3,10,8,100000,11,405647.26733362325,0,5,abrupt_feature_drift,0,500
90387.50235603156,0.0,55,0,16,2,700000,23,110436.06788394065,0,5,abrupt_feature_drift,0,500
136940.6303830649,0.0,66,0,4,2,700000,16,186155.7654081061,1,5,abrupt_feature_drift,0,500
89883.89558728656,0.0,27,4,20,3,600000,22,111255.33582301586,1,5,abrupt_feature_drift,0,500
140833.19344663463,0.0,58,0,14,2,700000,17,235126.11112644855,0,5,abrupt_feature_drift,0,500
87344.7963121874,0.0,50,1,8,7,200000,15,279557.8950172234,0,5,abrupt_feature_drift,0,500
39400.36503386719,49556.11933495939,34,3,9,8,100000,21,424930.3087116159,1,5,abrupt_feature_drift,0,500
133519.60897266696,0.0,75,1,4,6,300000,18,161313.08317581774,1,5,abrupt_feature_drift,0,500
97884.01803059025,0.0,20,1,5,0,900000,29,49309.8071841764,1,5,abrupt_feature_drift,0,500
102101.2040513662,0.0,62,3,17,8,100000,2,437192.3850984133,1,5,abrupt_feature_drift,0,500
53366.11297222936,22157.395189985516,38,1,9,0,900000,14,360687.7343297112,1,5,abrupt_feature_drift,0,500
144060.65300844453,0.0,44,4,20,1,800000,3,245069.68506512183,0,5,abrupt_feature_drift,0,500
145581.5482073331,0.0,43,4,5,2,0,10,423697.8762896206,0,5,abrupt_feature_drift,0,500
140634.8124102845,0.0,55,2,17,3,600000,16,39598.99552871571,0,5,abrupt_feature_drift,0,500
27636.777772242025,31369.580475317503,23,2,10,8,100000,9,326602.93931189424,1,5,abrupt_feature_drift,0,500
102343.39913539206,0.0,33,3,3,0,900000,19,60095.83185478492,1,5,abrupt_feature_drift,0,500
148241.58946281296,0.0,66,1,2,6,300000,5,45578.80452842701,1,5,abrupt_feature_drift,0,500
149643.3670182675,0.0,29,1,14,4,500000,14,36654.41622387781,1,5,abrupt_feature_drift,0,500
92117.87353786916,0.0,68,4,14,2,700000,2,338284.1732655546,1,5,abrupt_feature_drift,0,500
70367.07231906822,67129.4026155016,36,0,14,0,900000,6,83691.06901058144,1,5,abrupt_feature_drift,0,500
84060.9811187477,0.0,20,3,10,1,0,11,94978.65821220964,1,5,abrupt_feature_drift,0,500
68384.6351455861,40208.302785191845,34,2,7,7,200000,20,428130.80558215466,1,5,abrupt_feature_drift,0,500
111894.359715713,0.0,58,0,10,8,100000,15,165877.74565855443,0,5,abrupt_feature_drift,0,500
99498.647272867,0.0,35,4,1,1,800000,10,465151.3424015623,1,5,abrupt_feature_drift,0,500
50121.438323300485,68663.77602406187,55,0,19,6,300000,2,22750.85485059781,0,5,abrupt_feature_drift,0,500
119834.41077493038,0.0,51,0,10,6,300000,14,162992.3747204546,0,5,abrupt_feature_drift,0,500
81260.85109813184,0.0,25,2,15,3,600000,8,169101.55885940505,1,5,abrupt_feature_drift,0,500
64605.51572546671,75000.0,20,4,12,4,0,13,188411.3155122149,1,5,abrupt_feature_drift,0,500
149078.19930835528,0.0,21,2,4,8,100000,3,70165.25048841097,1,5,abrupt_feature_drift,0,500
20293.72000316957,70339.0750995579,66,4,17,4,500000,23,23063.81983704329,1,5,abrupt_feature_drift,0,500
130828.44890945018,0.0,70,0,7,2,0,3,364611.23594676045,1,5,abrupt_feature_drift,0,500
101086.51748948304,0.0,45,0,13,7,200000,29,346487.1787042767,0,5,abrupt_feature_drift,0,500
