salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,scenario,base_concept,chunk_size
102612.45019676028,0.0,58,0,11,7,200000,5,471199.10076233663,0,4,recurrent_feature_drift,0,500
44858.14064093028,19085.57198978181,67,1,10,1,800000,17,413609.9029614901,1,4,recurrent_feature_drift,0,500
93673.74239086278,0.0,54,2,9,4,500000,11,215857.2393234913,0,4,recurrent_feature_drift,0,500
138867.7556773078,0.0,45,2,18,6,300000,11,504215.21262003545,0,4,recurrent_feature_drift,0,500
142462.35703743395,0.0,76,3,4,0,0,23,341542.4622355655,1,4,recurrent_feature_drift,0,500
65740.72915931433,10144.50036673802,41,2,6,8,100000,16,214121.66347871235,0,4,recurrent_feature_drift,0,500
113788.24068045669,0.0,65,2,7,0,0,5,241879.7471522222,1,4,recurrent_feature_drift,0,500
41410.28826497639,60015.922374239926,25,3,20,5,400000,13,157079.4881435827,1,4,recurrent_feature_drift,0,500
48302.98971938413,71987.55852398867,58,4,13,2,0,26,18032.07503191345,0,4,recurrent_feature_drift,0,500
102763.90522669138,0.0,68,4,3,6,300000,26,429527.5173570691,1,4,recurrent_feature_drift,0,500
126731.7934423006,0.0,58,1,1,7,200000,11,442758.2016866477,0,4,recurrent_feature_drift,0,500
62468.953724062456,33396.34405436473,49,0,1,1,800000,13,256671.2628093401,0,4,recurrent_feature_drift,0,500
144310.41536828558,0.0,78,2,2,8,100000,26,390459.3639955411,1,4,recurrent_feature_drift,0,500
109310.18702240642,0.0,77,2,9,3,0,19,239470.9082092194,1,4,recurrent_feature_drift,0,500
132871.98602102505,0.0,61,0,19,0,0,26,292781.2184654043,1,4,recurrent_feature_drift,0,500
23856.88094939032,64331.39249878847,62,4,16,5,400000,16,290740.3095561021,1,4,recurrent_feature_drift,0,500
71351.35832787467,75000.0,74,0,9,5,400000,9,21818.304497967,1,4,recurrent_feature_drift,0,500
148172.12158455738,0.0,45,1,10,6,300000,15,491917.0600481868,0,4,recurrent_feature_drift,0,500
139828.60552588917,0.0,33,1,2,5,400000,13,473879.25281498826,1,4,recurrent_feature_drift,0,500
91629.02877745753,0.0,69,2,18,8,100000,24,250107.69893046064,1,4,recurrent_feature_drift,0,500
48591.86441831284,29909.779594467494,65,1,3,8,100000,11,428852.1009370483,1,4,recurrent_feature_drift,0,500
47898.06705609442,40635.39084654833,57,4,4,8,100000,6,126337.59508016468,0,4,recurrent_feature_drift,0,500
76571.53656888152,75000.0,43,1,9,8,100000,22,231282.62472475175,0,4,recurrent_feature_drift,0,500
77398.61412073145,0.0,69,3,14,7,200000,19,314287.48790713714,1,4,recurrent_feature_drift,0,500
41247.20997534857,32486.08272199605,32,3,9,1,800000,25,443845.3632532173,1,4,recurrent_feature_drift,0,500
93115.7450450722,0.0,57,1,7,8,100000,5,341902.2218607697,0,4,recurrent_feature_drift,0,500
35376.45734465204,58272.515403650126,39,4,11,7,200000,25,69955.78066969402,1,4,recurrent_feature_drift,0,500
40851.04527592435,75000.0,28,2,12,1,800000,2,271728.554009313,1,4,recurrent_feature_drift,0,500
55154.287542392216,20742.654307631616,57,4,5,0,900000,1,241713.93140635488,0,4,recurrent_feature_drift,0,500
143582.54642320354,0.0,46,3,9,1,800000,11,147057.31223580756,0,4,recurrent_feature_drift,0,500
33648.0569713966,70243.27369463374,35,2,6,0,0,4,56902.54642990545,1,4,recurrent_feature_drift,0,500
66364.63655961068,46613.542560164096,49,4,11,0,900000,26,132742.50251956304,0,4,recurrent_feature_drift,0,500
141331.71186887933,0.0,78,1,19,0,0,2,308306.42199820734,1,4,recurrent_feature_drift,0,500
141625.51395038408,0.0,30,0,17,1,800000,17,72991.51517318953,1,4,recurrent_feature_drift,0,500
86372.07856459159,0.0,75,2,16,5,400000,9,135791.10322917608,1,4,recurrent_feature_drift,0,500
28728.12141278332,66004.97107717661,21,2,10,6,300000,4,494557.6298245122,1,4,recurrent_feature_drift,0,500
128810.97009644665,0.0,39,0,10,6,300000,4,369635.86419003137,1,4,recurrent_feature_drift,0,500
77615.25645092697,0.0,25,2,12,5,400000,4,278457.8045612379,1,4,recurrent_feature_drift,0,500
146586.57763600635,0.0,71,2,1,3,600000,24,97263.00979708332,1,4,recurrent_feature_drift,0,500
52484.87698606574,75000.0,44,2,1,0,900000,25,68233.77427878758,0,4,recurrent_feature_drift,0,500
21716.29558230237,62741.11596984186,46,3,7,1,0,5,2864.738911634752,0,4,recurrent_feature_drift,0,500
46982.50113200951,50734.1718986369,61,2,18,5,0,11,459367.76097416313,1,4,recurrent_feature_drift,0,500
111036.26543248736,0.0,47,3,14,7,200000,11,328040.3288091475,0,4,recurrent_feature_drift,0,500
29710.738023370835,75000.0,61,4,1,8,100000,1,296002.95669557044,1,4,recurrent_feature_drift,0,500
92558.282793084,0.0,52,0,14,1,800000,19,439493.9391416207,0,4,recurrent_feature_drift,0,500
72410.78499564569,53718.28744449274,47,2,17,5,400000,16,266861.2662338569,0,4,recurrent_feature_drift,0,500
117437.81813585202,0.0,48,3,16,8,100000,22,203901.32864995732,0,4,recurrent_feature_drift,0,500
115974.18788459054,0.0,43,2,14,1,0,16,492757.9861139528,0,4,recurrent_feature_drift,0,500
94518.76147762596,0.0,29,1,11,8,100000,22,488245.75274309854,1,4,recurrent_feature_drift,0,500
76442.7018339267,0.0,67,1,12,6,300000,2,472949.15531194775,1,4,recurrent_feature_drift,0,500
139879.84742827684,0.0,52,4,20,2,700000,13,165287.722708562,0,4,recurrent_feature_drift,0,500
136475.90072568797,0.0,50,0,1,3,600000,29,24316.910128056472,0,4,recurrent_feature_drift,0,500
124888.16833619452,0.0,72,4,3,5,400000,15,119535.92045327411,1,4,recurrent_feature_drift,0,500
44171.80246458687,11705.763675106606,49,3,14,7,200000,3,265342.0782368614,0,4,recurrent_feature_drift,0,500
62827.92278386838,46077.05940033852,20,3,8,4,500000,6,117307.82375546076,1,4,recurrent_feature_drift,0,500
111685.19791799317,0.0,65,1,19,2,700000,11,450141.42917453626,1,4,recurrent_feature_drift,0,500
112733.8138217043,0.0,29,4,8,0,900000,28,98627.81083006423,1,4,recurrent_feature_drift,0,500
79852.59423316063,0.0,39,4,2,6,300000,6,251556.37130832815,1,4,recurrent_feature_drift,0,500
119134.98435809372,0.0,55,3,6,0,0,20,409082.9150005064,0,4,recurrent_feature_drift,0,500
67285.48895654787,16229.890930220374,26,2,10,7,200000,15,1552.7324335435203,1,4,recurrent_feature_drift,0,500
57560.01671751304,52412.24454801594,45,1,10,2,0,15,20718.977870920684,0,4,recurrent_feature_drift,0,500
136663.3292261896,0.0,80,3,6,3,0,21,328728.20853576384,1,4,recurrent_feature_drift,0,500
140132.05023985947,0.0,26,3,20,3,600000,15,1643.8309328753662,1,4,recurrent_feature_drift,0,500
142297.67014293707,0.0,36,1,17,5,400000,16,86770.8917885125,1,4,recurrent_feature_drift,0,500
38259.73855314513,18861.044037314317,28,4,8,5,400000,24,376559.0670548711,1,4,recurrent_feature_drift,0,500
62606.41824440641,38326.22064348292,80,2,16,0,900000,19,464493.1164232365,1,4,recurrent_feature_drift,0,500
119512.154363251,0.0,52,1,14,0,0,28,416426.01524848153,0,4,recurrent_feature_drift,0,500
47294.969577682044,58149.98162650212,59,1,15,0,900000,12,18135.999429384246,0,4,recurrent_feature_drift,0,500
115508.94719671886,0.0,35,1,11,1,800000,27,121290.68649085898,1,4,recurrent_feature_drift,0,500
23435.865469828248,37279.8533797806,27,0,12,4,500000,5,134733.11459032804,1,4,recurrent_feature_drift,0,500
121853.18090644704,0.0,59,4,16,4,500000,20,473915.5258959806,0,4,recurrent_feature_drift,0,500
78958.80771664194,0.0,38,4,10,0,0,15,434695.6574124794,1,4,recurrent_feature_drift,0,500
130242.67998067036,0.0,73,3,17,2,0,17,442087.9399141082,1,4,recurrent_feature_drift,0,500
123601.08456385876,0.0,30,1,16,0,0,13,94734.92042199866,1,4,recurrent_feature_drift,0,500
97164.6272239884,0.0,32,1,3,3,600000,10,308566.18616032344,1,4,recurrent_feature_drift,0,500
138020.67847135905,0.0,42,3,2,1,0,3,390199.0713200055,0,4,recurrent_feature_drift,0,500
142298.19618084782,0.0,58,1,2,3,600000,27,256282.014404258,0,4,recurrent_feature_drift,0,500
91111.01541831464,0.0,40,4,13,1,0,14,262070.16172034948,0,4,recurrent_feature_drift,0,500
50258.78251433773,35575.0368936744,44,0,10,1,800000,30,415831.2170345805,0,4,recurrent_feature_drift,0,500
97773.18453923769,0.0,61,4,3,2,700000,25,53303.39536075248,1,4,recurrent_feature_drift,0,500
113420.6244419652,0.0,38,2,17,8,100000,10,21507.302408792577,1,4,recurrent_feature_drift,0,500
46056.71592736827,24840.295029192177,50,4,4,1,0,20,186763.01837608567,0,4,recurrent_feature_drift,0,500
21953.81976015612,30554.960454357977,59,3,16,5,400000,12,341873.6517992092,0,4,recurrent_feature_drift,0,500
145138.91278745604,0.0,25,4,1,8,100000,22,55318.87416906241,1,4,recurrent_feature_drift,0,500
35918.336725657835,75000.0,35,3,10,6,300000,1,450336.31352446624,1,4,recurrent_feature_drift,0,500
114174.92908736276,0.0,66,0,19,2,700000,26,161503.9342452742,1,4,recurrent_feature_drift,0,500
104113.94528366144,0.0,53,1,8,2,0,30,479079.7554900323,0,4,recurrent_feature_drift,0,500
86662.18557689953,0.0,30,3,3,3,0,1,320311.4748919197,1,4,recurrent_feature_drift,0,500
41585.90891684066,47895.64564159997,38,0,9,2,700000,26,345018.17138396774,1,4,recurrent_feature_drift,0,500
88024.1067867023,0.0,79,1,20,8,100000,19,74922.02315121086,1,4,recurrent_feature_drift,0,500
48819.43120563386,55571.792496119815,36,4,7,0,900000,22,415120.737705835,1,4,recurrent_feature_drift,0,500
131908.6382167325,0.0,21,4,12,0,900000,29,438283.2778723792,1,4,recurrent_feature_drift,0,500
110701.02135864408,0.0,72,0,12,8,100000,10,72884.2187622548,1,4,recurrent_feature_drift,0,500
135331.31728036748,0.0,31,4,20,5,400000,10,478166.5529587797,1,4,recurrent_feature_drift,0,500
38998.12571380943,50536.28700344516,31,1,8,6,300000,10,135437.9668050418,1,4,recurrent_feature_drift,0,500
130371.69145345842,0.0,67,0,19,4,500000,27,491054.17696468567,1,4,recurrent_feature_drift,0,500
140430.24682310983,0.0,58,4,10,2,700000,24,381167.9153784062,0,4,recurrent_feature_drift,0,500
131796.05762891527,0.0,39,4,6,2,0,1,482051.030023857,1,4,recurrent_feature_drift,0,500
134453.43029253025,0.0,53,0,13,5,400000,8,453408.26798771,0,4,recurrent_feature_drift,0,500
115758.64989472504,0.0,43,3,2,3,0,17,173146.6594190336,0,4,recurrent_feature_drift,0,500
109035.10443170092,0.0,21,0,2,2,700000,15,22666.97180049236,1,4,recurrent_feature_drift,0,500
44880.986147044336,65195.65806634584,78,0,8,0,900000,16,132773.9090994109,1,4,recurrent_feature_drift,0,500
88619.89064974191,0.0,80,0,19,0,900000,4,328052.0920651502,1,4,recurrent_feature_drift,0,500
38978.269857609535,64312.19410688448,30,3,17,4,0,12,277638.5678964576,1,4,recurrent_feature_drift,0,500
127525.52771176284,0.0,52,1,6,7,200000,7,240695.2852264194,0,4,recurrent_feature_drift,0,500
130460.27797006253,0.0,78,3,13,8,100000,21,269485.1500046409,1,4,recurrent_feature_drift,0,500
32724.969208455925,20442.99665279437,72,3,17,7,200000,11,78486.34430001523,1,4,recurrent_feature_drift,0,500
93928.21006782894,0.0,54,2,19,1,800000,4,260865.43147473907,0,4,recurrent_feature_drift,0,500
147790.28894601457,0.0,70,3,17,1,800000,3,60842.66798654384,1,4,recurrent_feature_drift,0,500
96089.34822685532,0.0,64,0,13,2,700000,22,387051.62275971775,1,4,recurrent_feature_drift,0,500
144755.9409201118,0.0,26,0,10,8,100000,25,299171.0582927616,1,4,recurrent_feature_drift,0,500
53999.47276716916,67636.1762798016,55,4,11,1,800000,30,140434.0413440294,0,4,recurrent_feature_drift,0,500
128844.43721458018,0.0,55,1,10,5,0,6,328166.8241239462,0,4,recurrent_feature_drift,0,500
96599.01522502462,0.0,54,2,11,7,200000,15,106379.7708143252,0,4,recurrent_feature_drift,0,500
67834.22949680849,17888.76388048577,52,2,1,8,100000,1,341055.6478409833,0,4,recurrent_feature_drift,0,500
55562.2678146438,69564.92978792186,75,0,14,1,0,15,83485.12551290124,1,4,recurrent_feature_drift,0,500
68451.66527253715,37894.18679168621,39,2,15,3,0,23,456158.3367150006,1,4,recurrent_feature_drift,0,500
58602.25439235742,32618.97591008364,52,0,6,4,500000,8,417668.4508131834,0,4,recurrent_feature_drift,0,500
20482.984913702967,43533.23780279972,78,1,11,5,400000,18,100586.74653298513,1,4,recurrent_feature_drift,0,500
47455.04733535886,63753.41993730384,30,4,4,1,800000,1,217227.14221663,1,4,recurrent_feature_drift,0,500
142628.17921631836,0.0,40,3,13,4,0,26,232462.1971523665,0,4,recurrent_feature_drift,0,500
95696.79546717716,0.0,77,4,3,2,700000,11,358777.33182143257,1,4,recurrent_feature_drift,0,500
139055.43025080557,0.0,22,2,16,3,600000,29,496946.1542653237,1,4,recurrent_feature_drift,0,500
63996.7280616893,57739.80906318568,78,2,18,7,200000,30,372591.03665748367,1,4,recurrent_feature_drift,0,500
104093.38410465643,0.0,44,4,15,3,600000,7,380291.2091750839,0,4,recurrent_feature_drift,0,500
144086.87957639137,0.0,23,2,15,2,0,25,6975.098338158224,1,4,recurrent_feature_drift,0,500
93728.1436282566,0.0,33,4,8,7,200000,18,270014.37427605,1,4,recurrent_feature_drift,0,500
135418.38824903782,0.0,58,2,6,7,200000,30,327761.5665341193,0,4,recurrent_feature_drift,0,500
33905.59562699649,75000.0,28,3,3,0,900000,26,425494.8518187114,1,4,recurrent_feature_drift,0,500
52008.22673374336,68013.70074581471,51,0,7,4,500000,2,264265.4177917625,0,4,recurrent_feature_drift,0,500
106801.38047681484,0.0,69,0,5,3,600000,25,228065.8692172373,1,4,recurrent_feature_drift,0,500
114469.30906677828,0.0,22,4,19,1,800000,16,236727.7326874866,1,4,recurrent_feature_drift,0,500
39213.49674136615,14868.948216678074,63,3,2,6,300000,3,459104.4466538313,1,4,recurrent_feature_drift,0,500
100441.67032735598,0.0,57,3,9,0,900000,16,472761.7473755114,0,4,recurrent_feature_drift,0,500
91424.62231186862,0.0,54,0,10,4,500000,20,160175.2264092533,0,4,recurrent_feature_drift,0,500
61369.800457975245,54221.72586149005,43,3,2,4,500000,25,263611.7098761299,0,4,recurrent_feature_drift,0,500
25169.83133408389,34282.55900441745,38,3,7,2,700000,10,468951.4696567786,1,4,recurrent_feature_drift,0,500
48442.83073765327,26569.957741240865,43,0,16,6,300000,18,471931.6139870318,0,4,recurrent_feature_drift,0,500
47111.35873325871,75000.0,31,4,1,4,500000,16,468529.879168162,1,4,recurrent_feature_drift,0,500
131793.9013387485,0.0,30,0,16,5,0,8,182843.34205328656,1,4,recurrent_feature_drift,0,500
114378.9820096494,0.0,47,3,19,1,800000,5,364436.4092784353,0,4,recurrent_feature_drift,0,500
82015.59477376957,0.0,43,1,10,8,100000,8,417459.6933640018,0,4,recurrent_feature_drift,0,500
31654.164524858475,67794.34463346144,66,2,3,6,300000,8,115121.49832627688,1,4,recurrent_feature_drift,0,500
64240.5810469448,45281.6547270738,44,3,14,4,500000,5,208312.77902786463,0,4,recurrent_feature_drift,0,500
79642.57581985735,0.0,56,1,4,4,500000,10,186865.72118278337,0,4,recurrent_feature_drift,0,500
92050.26482002706,0.0,27,0,20,0,0,2,338829.8860487326,1,4,recurrent_feature_drift,0,500
44759.13247129654,59006.75048246243,21,0,12,2,0,14,447765.76134214585,1,4,recurrent_feature_drift,0,500
146194.4126142214,0.0,70,1,8,3,600000,29,445371.1402820234,1,4,recurrent_feature_drift,0,500
135647.7444530792,0.0,75,1,9,6,300000,14,411125.90160784096,1,4,recurrent_feature_drift,0,500
31366.74801216927,10000.0,51,3,1,8,100000,13,294137.50667724747,0,4,recurrent_feature_drift,0,500
33368.82536682866,75000.0,46,0,20,7,200000,27,155902.90490025276,0,4,recurrent_feature_drift,0,500
41433.02083457852,75000.0,52,1,15,5,400000,22,292860.21565234417,0,4,recurrent_feature_drift,0,500
63247.471735553874,68666.98114028426,26,1,11,1,800000,26,172730.24756370042,1,4,recurrent_feature_drift,0,500
24437.489881075435,14754.83304034762,28,3,4,4,500000,6,280858.82184130093,1,4,recurrent_feature_drift,0,500
93240.45695869504,0.0,63,1,3,1,0,3,308421.419832929,1,4,recurrent_feature_drift,0,500
75562.82336859794,37203.75797155718,25,2,19,6,0,21,77974.12448832506,1,4,recurrent_feature_drift,0,500
124356.45303409192,0.0,21,0,14,6,300000,22,167055.27433526888,1,4,recurrent_feature_drift,0,500
108296.26043157782,0.0,20,4,15,5,400000,23,137324.30215683195,1,4,recurrent_feature_drift,0,500
129767.37856048324,0.0,62,4,18,5,400000,14,149510.12395067295,1,4,recurrent_feature_drift,0,500
44647.808700202535,48249.567364112685,72,1,16,0,900000,4,460245.5750312855,1,4,recurrent_feature_drift,0,500
79210.54648873163,0.0,59,2,15,6,300000,13,359027.633598318,0,4,recurrent_feature_drift,0,500
128843.32265282162,0.0,23,2,18,6,300000,14,49276.49699724045,1,4,recurrent_feature_drift,0,500
139376.32024445644,0.0,76,2,15,8,100000,29,62044.70287190099,1,4,recurrent_feature_drift,0,500
86037.12277235188,0.0,45,2,9,5,400000,29,291126.03092591424,0,4,recurrent_feature_drift,0,500
92846.73763619094,0.0,35,4,16,0,900000,24,167138.20439358678,1,4,recurrent_feature_drift,0,500
65754.38002128789,64395.37180145063,59,4,13,1,800000,8,447601.8839806281,0,4,recurrent_feature_drift,0,500
50538.976974767305,75000.0,75,1,12,8,100000,2,52819.11577803256,1,4,recurrent_feature_drift,0,500
104467.90336851346,0.0,23,1,7,5,400000,11,68981.12188538787,1,4,recurrent_feature_drift,0,500
35871.88685441736,37295.32711778465,75,2,5,8,100000,2,425726.43613745744,1,4,recurrent_feature_drift,0,500
141226.7307832186,0.0,21,2,18,4,0,2,239734.09640957424,1,4,recurrent_feature_drift,0,500
104505.24577067546,0.0,53,4,14,0,0,20,347107.46665615146,0,4,recurrent_feature_drift,0,500
30999.584521411907,59846.29433328063,65,4,4,8,100000,22,93539.29605910972,1,4,recurrent_feature_drift,0,500
128609.97213522004,0.0,32,3,10,7,200000,13,49695.14209877288,1,4,recurrent_feature_drift,0,500
54380.36861470159,68092.61084339241,42,4,16,7,200000,15,87854.732852546,0,4,recurrent_feature_drift,0,500
131265.53728315674,0.0,34,3,11,5,0,27,252955.5872678081,1,4,recurrent_feature_drift,0,500
37122.17500176529,31053.913132616384,40,1,4,6,300000,12,270077.2788075633,0,4,recurrent_feature_drift,0,500
87858.1483625799,0.0,38,3,14,2,700000,12,254834.02931919228,1,4,recurrent_feature_drift,0,500
56316.81813482641,50790.73323840321,73,3,13,4,0,19,332759.5067373035,1,4,recurrent_feature_drift,0,500
25314.200101570936,75000.0,53,1,11,8,100000,5,503688.0913186549,0,4,recurrent_feature_drift,0,500
112253.70210602286,0.0,26,1,20,0,900000,18,78389.14879426321,1,4,recurrent_feature_drift,0,500
126134.90415729652,0.0,37,0,19,4,500000,17,349403.5151042297,1,4,recurrent_feature_drift,0,500
136332.11135867753,0.0,44,0,19,3,600000,5,295320.3454485869,0,5,recurrent_feature_drift,0,500
127553.61826772642,0.0,29,4,10,8,100000,23,466685.1941621462,1,5,recurrent_feature_drift,0,500
30296.42562807136,65714.90310932194,54,4,4,6,300000,17,222193.9344155416,0,5,recurrent_feature_drift,0,500
72930.6651536412,38223.55510304224,42,1,4,3,0,23,354121.92987965787,0,5,recurrent_feature_drift,0,500
118526.05969874584,0.0,56,4,6,8,100000,13,45961.85821141057,0,5,recurrent_feature_drift,0,500
58506.823713925296,52957.77271132548,80,0,17,0,900000,8,184137.26902998876,1,5,recurrent_feature_drift,0,500
124644.59618923548,0.0,65,3,13,2,0,22,154005.81102307746,1,5,recurrent_feature_drift,0,500
60697.68034126459,59287.53801736057,66,4,11,0,900000,9,192158.96301570293,1,5,recurrent_feature_drift,0,500
140315.75251937893,0.0,61,3,9,0,900000,24,461508.8318179143,1,5,recurrent_feature_drift,0,500
147037.6329612114,0.0,78,0,3,2,700000,20,292902.5232300493,1,5,recurrent_feature_drift,0,500
92251.74341193357,0.0,59,3,3,3,0,4,299683.43537166633,1,5,recurrent_feature_drift,0,500
39983.83405458661,46957.45030250872,37,3,6,4,0,6,164602.6811405205,1,5,recurrent_feature_drift,0,500
146537.0182905103,0.0,51,4,16,8,100000,8,310936.14298514684,0,5,recurrent_feature_drift,0,500
133040.25838169424,0.0,55,0,8,6,300000,26,339522.2728407585,0,5,recurrent_feature_drift,0,500
100808.46716358783,0.0,26,4,2,2,0,7,132180.56347640548,1,5,recurrent_feature_drift,0,500
63777.07526650992,41659.97884823735,42,2,7,2,0,12,321393.08781599166,0,5,recurrent_feature_drift,0,500
144202.12292946677,0.0,25,1,10,1,800000,8,12823.191052864497,1,5,recurrent_feature_drift,0,500
120985.36627342,0.0,69,2,4,0,900000,16,129115.3867830402,1,5,recurrent_feature_drift,0,500
65910.31682407246,74937.43558108454,26,2,12,1,800000,14,85884.45614956258,1,5,recurrent_feature_drift,0,500
64016.40055362412,37115.11289449573,66,2,3,0,0,11,133014.3841476501,1,5,recurrent_feature_drift,0,500
109993.09854573254,0.0,75,4,17,6,300000,20,494460.2801261919,1,5,recurrent_feature_drift,0,500
61584.24069475108,75000.0,70,0,6,4,500000,20,17790.699910251347,1,5,recurrent_feature_drift,0,500
103042.10882913136,0.0,48,2,13,2,700000,12,475531.1902819723,0,5,recurrent_feature_drift,0,500
102087.88595397484,0.0,42,2,17,2,700000,23,442121.5035930726,0,5,recurrent_feature_drift,0,500
66897.05298370356,49847.53454924216,73,3,17,6,300000,17,455722.9019685727,1,5,recurrent_feature_drift,0,500
67900.32353786664,39381.56834676399,37,0,10,7,200000,15,182367.8268734217,1,5,recurrent_feature_drift,0,500
51061.61648046198,60682.54901985393,48,3,19,8,100000,27,20318.332605805703,0,5,recurrent_feature_drift,0,500
67291.19348904371,74171.34704853973,45,1,10,2,700000,4,277924.26717901963,0,5,recurrent_feature_drift,0,500
110640.22849968712,0.0,77,2,11,1,800000,28,496473.69403767487,1,5,recurrent_feature_drift,0,500
84509.12714951423,0.0,75,1,16,0,900000,11,11768.123831759674,1,5,recurrent_feature_drift,0,500
145301.21747359057,0.0,72,1,16,7,200000,29,424188.43969731726,1,5,recurrent_feature_drift,0,500
44380.067159055725,12480.820527396363,45,0,14,1,0,25,144619.58144669648,0,5,recurrent_feature_drift,0,500
58265.37548446637,65627.27002136057,79,4,9,6,300000,25,69819.56777155332,1,5,recurrent_feature_drift,0,500
99848.1214452318,0.0,46,2,17,0,0,30,360911.3791550223,0,5,recurrent_feature_drift,0,500
55536.10700007324,19730.064038340635,57,0,6,0,900000,2,329918.245057594,0,5,recurrent_feature_drift,0,500
142330.32737713115,0.0,67,0,20,5,400000,27,431626.7137723649,1,5,recurrent_feature_drift,0,500
27449.185795105648,15018.254534183505,76,3,20,7,200000,23,28949.59699195674,1,5,recurrent_feature_drift,0,500
141712.93693375986,0.0,38,0,10,2,700000,24,86382.76958862522,1,5,recurrent_feature_drift,0,500
106588.74423093234,0.0,59,3,14,5,0,6,199623.20585761813,0,5,recurrent_feature_drift,0,500
73785.21018468318,22729.15691479111,74,0,14,4,0,28,261469.4494023247,1,5,recurrent_feature_drift,0,500
46715.12939237578,57533.73798116995,45,2,12,1,0,7,93609.10454829804,0,5,recurrent_feature_drift,0,500
106628.37477742982,0.0,80,4,9,0,0,7,414940.31060198136,1,5,recurrent_feature_drift,0,500
121166.2143995696,0.0,44,2,4,7,200000,11,233333.86134072853,0,5,recurrent_feature_drift,0,500
97254.14307099288,0.0,31,2,16,1,0,17,242148.22516541148,1,5,recurrent_feature_drift,0,500
45372.137779617,30098.80752495915,44,2,5,8,100000,28,375987.0213066131,0,5,recurrent_feature_drift,0,500
142982.7514851415,0.0,65,3,8,5,400000,28,476021.3827360612,1,5,recurrent_feature_drift,0,500
44155.40694982594,48277.85938021754,35,3,9,0,900000,11,115604.51261705122,1,5,recurrent_feature_drift,0,500
68547.78472536815,75000.0,54,1,8,7,200000,7,178991.82481136578,0,5,recurrent_feature_drift,0,500
32186.796110041865,75000.0,48,1,7,6,300000,10,65693.67914308181,0,5,recurrent_feature_drift,0,500
128670.96742537132,0.0,40,2,16,2,0,5,45378.78017161176,0,5,recurrent_feature_drift,0,500
120353.3576689052,0.0,40,4,20,7,200000,1,45031.1048190813,0,5,recurrent_feature_drift,0,500
110438.24853762973,0.0,24,3,1,4,0,20,384215.742213429,1,5,recurrent_feature_drift,0,500
100106.85533634368,0.0,52,4,14,6,300000,22,361887.17658653134,0,5,recurrent_feature_drift,0,500
28036.30711707296,44828.5590621512,60,3,15,6,300000,28,433715.11125810776,1,5,recurrent_feature_drift,0,500
125022.11366869944,0.0,55,2,11,6,300000,3,284380.1132304936,0,5,recurrent_feature_drift,0,500
114507.45747311332,0.0,26,3,8,3,600000,13,84882.23409077998,1,5,recurrent_feature_drift,0,500
55528.13600743924,24122.51101603698,53,3,14,0,900000,22,204386.92268686823,0,5,recurrent_feature_drift,0,500
66886.47503493792,66108.68543863334,25,1,4,5,400000,12,389600.930819625,1,5,recurrent_feature_drift,0,500
54236.43724659143,68703.43539254746,74,0,1,5,400000,29,313274.5805133533,1,5,recurrent_feature_drift,0,500
143808.5519526387,0.0,61,3,18,2,700000,17,251182.73675191507,1,5,recurrent_feature_drift,0,500
100878.3814722834,0.0,42,2,6,8,100000,7,355147.6863394833,0,5,recurrent_feature_drift,0,500
38839.92471432501,12471.134310074714,32,0,5,8,100000,20,309628.80936500017,1,5,recurrent_feature_drift,0,500
37857.15732377324,48770.16858020394,38,1,9,7,200000,15,201703.55344130145,1,5,recurrent_feature_drift,0,500
26302.909718102208,35955.18268697381,49,3,6,4,500000,17,255258.78624282076,0,5,recurrent_feature_drift,0,500
34662.431865638355,72141.01344393809,29,4,4,3,600000,25,274881.21323839686,1,5,recurrent_feature_drift,0,500
77377.06667456815,0.0,22,0,10,3,600000,7,176849.58810742546,1,5,recurrent_feature_drift,0,500
81811.56827804158,0.0,55,3,9,6,300000,23,493670.6187119541,0,5,recurrent_feature_drift,0,500
110028.9491539808,0.0,37,2,6,2,0,15,244192.05794277065,1,5,recurrent_feature_drift,0,500
131068.69224513895,0.0,55,3,2,0,0,25,324328.428002071,0,5,recurrent_feature_drift,0,500
146180.40328695727,0.0,79,1,19,1,800000,11,249058.2519111542,1,5,recurrent_feature_drift,0,500
53493.607318285525,75000.0,56,2,8,8,100000,6,149617.9887931601,0,5,recurrent_feature_drift,0,500
37789.55664822057,62371.62570323602,23,1,18,2,0,7,263807.5764178579,1,5,recurrent_feature_drift,0,500
96454.0302164966,0.0,44,2,4,3,0,27,40892.34926861209,0,5,recurrent_feature_drift,0,500
109960.37753609376,0.0,62,3,10,5,400000,14,69395.9652035412,1,5,recurrent_feature_drift,0,500
50882.68675045773,30990.370566316986,73,2,9,2,700000,10,482633.1203360574,1,5,recurrent_feature_drift,0,500
46216.31954151196,74043.25353547455,22,3,11,6,300000,3,152435.0788526174,1,5,recurrent_feature_drift,0,500
109116.2746645777,0.0,71,1,13,4,0,16,78800.65291369695,1,5,recurrent_feature_drift,0,500
26038.053572691493,42349.11591359252,28,4,11,2,700000,21,379780.7647779754,1,5,recurrent_feature_drift,0,500
92318.72973463316,0.0,54,1,13,3,0,1,112391.3877697216,0,5,recurrent_feature_drift,0,500
56048.43562935439,20860.596645627025,41,2,15,3,600000,6,269105.6776061762,0,5,recurrent_feature_drift,0,500
21631.221592873488,26957.9243369728,45,3,11,1,0,9,266385.3860994209,0,5,recurrent_feature_drift,0,500
