salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block
92021.30029953049,0.0,26,0,13,5,400000,24,464596.51226075424,1,3
48203.83899375459,56294.79858039657,34,2,8,4,500000,15,26943.107950709084,1,3
23819.28092008933,71394.57670164091,35,0,4,0,0,6,230616.8430519346,1,3
142634.92281132247,0.0,35,0,2,2,0,25,453036.83128515165,1,3
30142.702288661145,38319.795433077634,45,2,18,6,300000,28,328314.55818816496,0,3
109372.62207086416,0.0,25,4,17,3,600000,7,282212.64877927885,1,3
27411.88944032767,60153.006007002245,69,3,6,1,800000,21,486792.3795585906,1,3
59281.02678932606,56315.57688221333,21,2,6,4,0,7,358514.65183960216,1,3
144140.44434217768,0.0,41,2,15,1,0,7,21172.183069909046,0,3
83342.94871134638,0.0,51,0,8,6,300000,30,274945.1140644936,0,3
22332.229920024067,71402.96553324157,20,4,2,7,200000,6,47790.81659957367,1,3
129499.17583716726,0.0,63,0,10,4,0,24,54219.41746390875,1,3
142515.30790539112,0.0,30,3,18,6,300000,26,128160.83260073177,1,3
95580.23476926105,0.0,77,2,5,2,0,18,273066.17460772884,1,3
88933.82960330305,0.0,30,3,4,5,0,11,192062.02144027126,1,3
82006.05955130192,0.0,62,4,13,2,700000,15,140837.8590418568,1,3
92279.9649474513,0.0,24,2,18,0,0,28,362084.3258542917,1,3
58227.75976191052,52362.13776517866,77,2,6,5,400000,3,300978.09689399914,1,3
65196.10916251956,36907.990003931394,29,3,7,7,200000,24,49462.70374364464,1,3
91077.50706075804,0.0,41,3,12,3,600000,14,356836.70054295694,0,3
139190.95367494653,0.0,79,3,7,5,400000,24,444891.1798521074,1,3
36294.235721663084,54625.53145081114,80,2,18,7,200000,16,12745.680722566638,1,3
35494.4685041519,38750.509612708986,27,3,7,2,0,18,372884.404704225,1,3
140955.1976283544,0.0,55,2,3,1,800000,10,14489.72299096277,0,3
25991.786517971217,29987.792466278275,37,2,18,3,600000,5,9992.483994734213,1,3
146891.01960480164,0.0,41,0,13,4,500000,24,361320.9621384504,0,3
130595.61673077667,0.0,30,3,14,4,500000,13,388718.91486523265,1,3
146955.98018676124,0.0,49,1,3,6,300000,5,249946.45265407494,0,3
38545.81417035556,75000.0,78,2,20,0,900000,2,348970.9068399233,1,3
119465.12339796135,0.0,51,4,6,4,500000,11,125351.4885271372,0,3
36851.12449360543,75000.0,21,4,19,6,300000,21,313228.5650448802,1,3
58752.35061783886,62855.64619378261,65,4,13,0,900000,18,141250.77490212533,1,3
111743.49931207662,0.0,72,0,4,1,800000,23,85645.4573154872,1,3
41232.939709125036,46736.20151365875,31,3,15,1,800000,27,59680.04495221102,1,3
37990.356875143116,36292.93250986381,66,3,20,7,200000,3,320563.51007805846,1,3
107926.77596695394,0.0,33,4,20,8,100000,6,105992.171814236,1,3
126184.59092064714,0.0,33,4,13,5,400000,28,248010.70204014296,1,3
110105.59447577443,0.0,67,1,1,7,200000,14,373907.1952891858,1,3
39961.587736591304,75000.0,79,4,7,3,0,19,337441.07556051505,1,3
107056.9281488008,0.0,64,1,19,5,400000,23,8129.875514415242,1,3
132495.20193410505,0.0,50,2,12,1,0,17,200377.75895860195,0,3
106833.86926318037,0.0,65,0,1,4,500000,27,127769.10360237691,1,3
83210.78757195857,0.0,46,0,7,0,900000,18,382827.79888142267,0,3
35740.10844186971,75000.0,72,3,5,6,300000,1,193092.91329894273,1,3
47051.02427901485,65171.414162078334,64,0,8,1,800000,27,335152.33637053164,1,3
41728.97024005638,62135.830317767584,43,1,19,1,0,23,424936.48632265936,0,3
119583.98933682678,0.0,39,0,7,2,700000,10,369619.01205613173,1,3
51205.16358604972,28003.63407728336,26,4,6,3,600000,25,315148.5349143735,1,3
44165.710456389184,48692.757421433314,52,0,17,0,900000,29,219508.66758972232,0,3
108453.4431885741,0.0,74,2,6,3,600000,19,220123.77084518806,1,3
112341.58584914893,0.0,38,0,4,7,200000,20,184628.02798273275,1,3
38479.332523404366,31018.589624483877,48,0,19,1,0,1,174465.3473681843,0,3
80313.40621959754,0.0,40,4,17,2,700000,2,405393.22193154227,0,3
51157.49299536899,41944.758451300935,68,2,12,1,800000,11,459916.57229132234,1,3
30499.631870365934,45115.92183884267,53,2,18,6,300000,13,75323.66367600346,0,3
21749.729099835193,63694.88665236679,65,4,15,3,600000,25,209935.42806570316,1,3
27225.772253887026,13337.626563455775,20,0,2,1,0,29,77145.09121150535,1,3
59300.04839213779,75000.0,68,1,7,8,100000,19,96342.3325527765,1,3
64389.53190242705,73693.92214970654,20,2,4,3,600000,17,361887.4838688226,1,3
147305.55875912192,0.0,55,2,16,7,200000,3,470417.05228328094,0,3
26953.24355534821,67224.71671589492,70,0,6,8,100000,26,257872.15360096667,1,3
47717.715544518585,64013.07645594873,35,0,19,5,400000,10,238300.22725471167,1,3
105123.68374607814,0.0,64,4,5,8,100000,3,83286.70586236833,1,3
104061.13039529265,0.0,36,1,20,0,900000,22,435522.6458288679,1,3
59848.44404399218,29857.11414007598,56,4,11,7,200000,10,221069.69529713521,0,3
58927.716134065166,36452.440175827505,67,3,20,0,900000,7,155940.64071761322,1,3
26269.70741064901,57929.85365123261,75,3,4,3,600000,1,416312.5265052052,1,3
148981.62670795745,0.0,46,0,7,1,800000,10,58895.10789327357,0,3
86643.60304403532,0.0,79,2,1,4,500000,5,403592.6737299287,1,3
112467.34463556792,0.0,24,4,10,3,600000,21,395922.9205830503,1,3
61708.36438412105,55676.96280884101,22,3,6,5,400000,24,16896.997695716887,1,3
148165.9689230149,0.0,36,1,4,0,900000,15,336733.3477243935,1,3
102537.29509866738,0.0,63,3,18,4,500000,16,198436.3928590909,1,3
126865.74309715617,0.0,28,0,9,1,800000,30,31885.34886690228,1,3
110324.32177064009,0.0,43,2,13,8,100000,26,407760.9287962459,0,3
32808.900675206554,27510.52547415879,68,0,15,2,700000,28,295975.6381061467,1,3
29304.149392693533,75000.0,69,2,9,0,0,29,202477.17756648763,1,3
133310.19915438336,0.0,54,3,12,5,0,30,73280.67242793522,0,3
51688.13731955678,73876.05969427568,24,2,2,1,800000,1,197739.381796678,1,3
62751.35394957143,66969.49705230872,65,3,17,2,0,30,85737.44220525536,1,3
75667.02567081538,0.0,40,2,16,3,0,10,209035.96035891486,0,3
132674.2467904151,0.0,37,4,4,7,200000,3,112482.10575432952,1,3
30623.713108148877,20361.52178563134,51,2,6,7,200000,17,213138.189979528,0,3
130599.3650977962,0.0,24,4,15,4,500000,19,106267.63795364281,1,3
127483.0566932823,0.0,58,0,20,5,400000,20,377118.361864481,0,3
34337.39464490472,53474.616533927736,70,4,12,3,600000,2,486696.833878082,1,3
90233.0590094619,0.0,46,0,19,3,600000,3,288528.47585383645,0,3
60391.18611664104,59796.78310808688,54,2,5,0,900000,15,261182.1361011713,0,3
120146.94708084317,0.0,62,0,3,3,600000,29,111069.01667145698,1,3
136501.45806387553,0.0,28,3,1,2,700000,16,41778.79135880569,1,3
68742.64923937489,29308.332541906275,22,0,17,6,300000,22,391259.78697671916,1,3
31953.65030546422,67456.8922247782,26,0,4,3,0,16,119862.3198392721,1,3
149906.59485459395,0.0,31,3,14,2,700000,18,400812.61195343494,1,3
117787.88823145014,0.0,42,0,12,7,200000,9,214543.3898199148,0,3
24307.924130035615,40453.7473497895,48,4,9,4,500000,28,364750.8791241512,0,3
99839.82280910754,0.0,79,4,20,8,100000,23,322314.6882127455,1,3
63956.73687887942,70330.55506922814,57,3,10,6,300000,23,428029.5756886988,0,3
107790.80831915152,0.0,57,0,15,4,500000,5,434430.713336481,0,3
59408.96720569622,20102.3447794855,31,0,20,5,400000,12,220573.28516216058,1,3
43273.202353914356,75000.0,58,2,5,6,300000,18,315013.50397380686,0,3
79640.93777225725,0.0,45,0,20,2,700000,30,407939.26379586884,0,3
121170.1346818568,0.0,58,1,2,7,200000,26,229966.1188087842,0,3
21553.057412569826,39875.06781535756,75,1,7,6,300000,20,418551.17005385744,1,3
98122.04821501662,0.0,71,3,12,8,100000,1,192651.09012817367,1,3
150000.0,0.0,74,2,7,2,0,11,475792.44374570606,1,3
54513.636522758185,74943.15538113675,74,3,14,1,0,29,418165.5524238959,1,3
120506.09488201259,0.0,47,3,14,0,0,10,229603.9742765702,0,3
49280.13319897224,70979.06557470048,30,0,1,8,100000,6,37105.89700394467,1,3
84422.81157470656,0.0,23,3,12,0,900000,10,247364.0335764564,1,3
105946.78310900493,0.0,25,1,18,3,600000,6,87501.29293313394,1,3
88677.2161088795,0.0,73,2,6,5,400000,15,479920.3303475818,1,3
69690.25973915955,32849.183102581424,75,2,8,5,400000,7,210199.71549909908,1,3
134349.5242449654,0.0,63,2,8,5,400000,19,275030.75783851877,1,3
81588.5115813702,0.0,76,4,10,2,700000,9,376620.99198871205,1,3
49213.87623586811,66928.23952809376,56,4,17,0,900000,5,400855.1594014709,0,3
99832.38251351366,0.0,20,1,19,0,0,26,271034.4240849804,1,3
113654.14390933714,0.0,55,4,9,6,300000,20,72220.15317157404,0,3
84059.52936641069,0.0,79,4,19,5,400000,17,69418.25329235446,1,3
101694.31456864564,0.0,66,4,18,3,600000,18,238970.19034653634,1,3
26335.693936579173,13543.797804379426,20,2,18,8,100000,6,16127.195050094051,1,3
39809.87193806224,71479.85715292051,37,2,18,5,400000,9,191654.65246448628,1,3
103097.13686720171,0.0,24,0,9,4,500000,20,295558.1074651134,1,3
86428.13465004391,0.0,46,3,1,5,400000,13,289738.4386670645,0,3
130309.68315444115,0.0,74,2,12,8,100000,11,492479.8724085253,1,3
103779.1572815813,0.0,57,4,15,0,900000,9,49295.30514933796,0,3
70672.54404631763,61965.77849234688,35,2,19,0,900000,18,353579.13275507605,1,3
86573.9410710737,0.0,49,4,12,0,0,20,210539.37481709223,0,3
38177.66743936119,65559.29303883856,29,0,16,8,100000,2,423065.116221361,1,3
117777.92965462936,0.0,55,1,3,6,300000,7,94164.63786715311,0,3
66200.43924333765,75000.0,38,4,17,6,300000,25,434243.8854737709,1,3
127504.8370228073,0.0,22,4,13,4,0,16,316828.4908360836,1,3
62226.80649901182,38123.74807128375,26,4,10,6,300000,12,73546.02165221593,1,3
103403.65368128021,0.0,34,2,8,5,400000,14,494307.8252117517,1,3
119838.32079315833,0.0,38,3,9,3,600000,7,227616.65741428305,1,3
115719.07635197524,0.0,70,1,5,4,500000,6,321443.2507720255,1,3
51358.6389944197,75000.0,61,0,2,8,100000,22,34595.35839549347,1,3
115652.24375660758,0.0,80,0,15,7,200000,10,387420.8116365206,1,3
82930.19397108322,0.0,46,4,19,7,200000,15,173147.56934192483,0,3
117247.64254636031,0.0,23,1,15,0,900000,3,132093.88039395938,1,3
125692.24547162726,0.0,59,2,14,6,300000,14,478576.7726392225,0,3
119759.95303738133,0.0,40,3,13,6,300000,10,352511.5639075061,1,3
91370.37614099495,0.0,33,2,17,3,600000,21,455356.2374210258,1,3
120141.25181284275,0.0,20,3,16,6,300000,2,48892.62573029629,1,3
98637.22745708883,0.0,38,4,15,2,0,6,467302.4318081361,1,3
28734.126651420807,75000.0,39,3,13,7,200000,21,437356.40825473826,1,3
98771.10887156661,0.0,37,2,7,0,0,18,304824.34322336956,1,3
45184.5886703451,66320.20643383168,24,3,17,0,900000,22,101642.98937345554,1,3
138382.07238426353,0.0,79,2,14,0,900000,23,23699.195790637994,1,3
138251.36019430187,0.0,22,0,13,3,600000,21,346513.7892379916,1,3
55476.294979384875,60773.940828771905,66,0,6,2,0,29,173507.7644579763,1,3
80255.77196939671,0.0,57,0,18,1,800000,28,394151.89337983466,0,3
144764.71444483646,0.0,34,3,15,4,500000,8,339123.8073263848,1,3
149426.4707409317,0.0,58,2,14,3,600000,21,389386.5595025191,0,3
58950.25141837494,39053.794431523886,79,0,16,8,100000,23,129077.31515704069,1,3
145799.77906085766,0.0,72,1,19,8,100000,21,3619.8845613009366,1,3
45398.530058462275,75000.0,20,1,13,1,0,24,164992.97445417516,1,3
60828.48692645349,32381.88349274593,68,3,20,6,300000,19,203764.2978046939,1,3
111045.80020237678,0.0,44,2,1,6,300000,14,363107.8693270968,0,3
47253.50554911058,40640.72554854718,47,4,1,6,300000,12,162644.42464789987,0,3
68190.99535613162,45014.88736406011,37,0,7,1,0,8,298693.9720074544,1,3
111114.57400673158,0.0,25,1,19,4,500000,13,229962.26670457248,1,3
108890.2045972599,0.0,45,0,2,2,700000,14,442699.7608002073,0,3
115571.5911046988,0.0,27,4,16,3,600000,28,294868.6473648571,1,3
149384.35557392845,0.0,48,2,4,0,900000,17,191178.19724828142,0,3
116787.87043759359,0.0,25,4,1,5,400000,14,268611.9129086713,1,3
37084.51310804205,27223.864724636398,31,1,2,2,700000,25,81772.97730175052,1,3
73474.31922831351,75000.0,29,4,12,2,700000,19,247820.95197485024,1,3
121553.43069190165,0.0,78,3,16,7,200000,3,345208.32672853593,1,3
144955.0640792992,0.0,78,3,16,1,0,30,282847.2160479312,1,3
81833.04077633203,0.0,50,0,14,3,0,21,9249.59299668942,0,3
103373.05520685212,0.0,69,3,18,8,100000,28,476180.439014828,1,3
68041.46514848302,72182.52693174915,60,1,15,0,900000,8,286266.4671009191,1,3
40159.78912957605,61724.25548299134,79,0,17,8,100000,25,215304.96834966633,1,3
143671.46565054177,0.0,64,2,8,2,700000,25,155555.63606398125,1,3
66918.68951232625,29484.99483968815,32,4,4,0,900000,12,364430.57291608595,1,3
113883.7805683673,0.0,65,2,16,3,600000,1,51207.52410983833,1,3
141358.1405933294,0.0,40,0,17,2,700000,28,133740.08650432204,0,3
73225.05593716225,28153.653652401088,74,4,7,2,0,12,417724.4039556914,1,3
122457.31397018093,0.0,68,1,1,4,500000,27,315643.17428618827,1,3
86045.25728000572,0.0,60,4,9,4,500000,27,459941.29331721656,1,3
86655.70016284808,0.0,35,3,10,2,700000,25,334211.5163330859,1,3
129916.19574964624,0.0,21,0,2,0,900000,8,42527.232151625154,1,3
67683.10024015863,14855.202555532587,51,2,10,7,200000,26,143339.11959359,0,3
78390.90346850065,0.0,35,0,20,8,100000,6,146773.6141687145,1,3
117110.68976680828,0.0,50,1,1,3,600000,24,75392.94346543966,0,3
97056.60938147632,0.0,66,1,7,6,300000,21,499439.31031549734,1,3
41333.696357089655,51936.600573125135,28,1,20,8,100000,25,253149.71853504403,1,3
78831.70504729268,0.0,26,1,3,0,0,6,370315.30653838377,1,3
111181.86684520569,0.0,70,2,7,8,100000,16,173215.17548285917,1,3
101855.0644418181,0.0,30,4,18,5,0,6,328649.73766438576,1,3
50497.53701704125,51162.41182211426,49,3,14,4,0,15,319804.1812776899,0,3
148070.2836778047,0.0,30,4,7,4,0,20,210008.41250042242,1,3
56143.72105006792,47195.35236156654,25,2,11,0,900000,1,53085.418665969766,1,4
56405.79097302926,75000.0,29,1,14,1,800000,5,346163.09175424837,1,4
32203.388874476896,66019.02112967536,40,3,17,8,100000,24,307564.31973455753,0,4
39962.08805589345,69255.02892553459,35,3,20,6,300000,14,192731.98421184483,1,4
137674.64218211948,0.0,58,4,17,4,500000,6,92675.63882594994,0,4
94198.78594850069,0.0,43,4,9,7,200000,11,130630.9094077599,0,4
150000.0,0.0,57,2,16,1,800000,7,393565.7994684482,0,4
29875.285159748677,62214.65993443161,67,3,13,4,500000,13,447021.1956315324,1,4
74403.47797498087,34219.69021389473,48,4,7,6,300000,18,355570.06663530023,0,4
96734.65919685492,0.0,23,1,19,3,0,2,29032.722020251094,1,4
124306.8109479048,0.0,73,3,19,0,0,13,500000.0,1,4
27863.40173989668,37516.22281295302,64,2,3,8,100000,11,109190.86471485096,1,4
94496.52326609181,0.0,26,4,5,3,0,24,6102.295991776694,1,4
145464.4112662062,0.0,59,4,11,6,300000,30,132392.1486831236,0,4
99220.14825226252,0.0,55,2,11,7,200000,25,247624.85517014223,0,4
89463.4625483912,0.0,35,0,6,7,200000,28,423497.5231535469,1,4
45545.24420921266,49264.30560588415,75,1,14,1,0,28,262950.5524979572,1,4
22627.91964815977,12657.694740670471,73,1,19,7,200000,15,174032.2595090519,1,4
24454.914120791775,75000.0,71,4,18,2,700000,20,146322.7082111453,1,4
137780.94430641228,0.0,37,2,4,2,0,28,207201.86047665458,1,4
85439.16910176157,0.0,68,3,5,7,200000,4,137292.80267264263,1,4
44355.689011186085,75000.0,80,0,2,1,0,1,217317.58978547258,1,4
56077.123686777886,47544.803844859285,63,0,10,3,0,14,232770.82664681843,1,4
65876.48865635462,75000.0,32,2,13,3,0,27,111802.96916739132,1,4
55798.864090949544,60263.80855934739,60,2,9,1,800000,7,391765.0881494499,0,4
94865.31006935149,0.0,52,1,5,4,500000,10,458383.1687809938,0,4
108868.43089259513,0.0,52,0,11,3,0,25,447096.900851718,0,4
48634.156823664496,62310.71688371302,49,1,10,8,100000,8,292927.75415345805,0,4
98477.26304277146,0.0,50,3,15,6,300000,19,210739.1859703168,0,4
90180.20692585604,0.0,50,0,16,3,600000,24,420930.32495405135,0,4
116635.19454668868,0.0,47,2,8,0,900000,13,48850.615798912695,0,4
100946.56726704027,0.0,42,3,8,4,500000,22,233298.02867357235,0,4
141401.78607184804,0.0,77,0,9,5,400000,21,272927.993210001,1,4
53762.99706248865,73139.25927386247,57,1,1,5,400000,8,34062.651757284,0,4
109932.74496106272,0.0,31,4,13,1,0,21,228313.72101200873,1,4
41853.78736649198,24271.56689295066,37,0,6,8,100000,17,6692.718876961125,1,4
49884.3198889503,75000.0,70,2,7,0,0,29,450298.77074222564,1,4
137200.67816814344,0.0,58,4,9,6,300000,2,449536.57428341365,0,4
63581.88473499498,55575.14431717611,26,1,19,7,200000,2,71464.8502596531,1,4
52312.473499475294,37620.32289091924,53,0,6,8,100000,17,476670.89402114536,0,4
91196.90694155125,0.0,23,2,17,6,300000,22,481823.27267012734,1,4
126012.70974130668,0.0,66,1,17,7,200000,24,363423.0946576845,1,4
73898.55264959739,72550.39532623082,22,0,2,3,0,1,8066.1600761421905,1,4
20470.78245253199,36022.10040995274,21,1,9,6,300000,7,473372.67308261123,1,4
141690.81844154504,0.0,56,0,16,1,800000,25,70923.02336618493,0,4
48230.05704252116,75000.0,42,1,7,6,300000,19,206647.0798203351,0,4
129818.11891301323,0.0,69,1,14,1,800000,20,305445.23757467896,1,4
121141.08949312207,0.0,59,1,3,8,100000,9,403939.15024875075,0,4
87661.05151675349,0.0,47,0,8,3,600000,7,115790.16397199407,0,4
26096.94223636717,60469.46649090454,30,2,17,5,0,14,250591.825418222,1,4
110498.01841018142,0.0,52,1,17,6,300000,1,386224.7960061742,0,4
137514.2964251909,0.0,28,3,1,6,300000,12,250264.66809825072,1,4
118944.00804471405,0.0,27,1,7,3,600000,18,0.0,1,4
31297.886776950767,68905.45114304,51,3,4,1,800000,23,271616.10212235205,0,4
62662.564401376396,55020.39111881712,52,0,7,6,300000,3,188187.67416743838,0,4
101311.81112252726,0.0,61,3,8,5,0,26,186888.1369794249,1,4
93708.73785312293,0.0,28,2,12,0,900000,28,82177.54177892915,1,4
55751.99274236621,66185.29114129236,46,0,17,6,300000,7,371400.8058612187,0,4
114823.44047111132,0.0,48,1,17,1,800000,10,214226.30927445382,0,4
141485.4176258935,0.0,49,0,15,3,600000,10,205244.70376036156,0,4
64313.22651787596,75000.0,26,4,18,0,0,25,84174.43288963842,1,4
88853.70852733428,0.0,69,3,20,3,600000,1,214114.5685600975,1,4
84784.44429010247,0.0,66,0,16,7,200000,14,0.0,1,4
135110.32125263326,0.0,52,2,17,2,700000,5,91630.96245242751,0,4
27658.312527436367,66184.98542881243,66,4,19,3,600000,26,438662.1552719993,1,4
72510.65888380208,20750.035522442333,24,1,3,3,0,28,5364.550079193678,1,4
66650.78624963967,75000.0,60,0,19,1,800000,20,54153.16786920215,1,4
56878.6483884158,14089.815991418258,54,2,5,1,0,23,115606.68913191899,0,4
127790.11075552057,0.0,32,2,14,3,600000,21,136798.29417041878,1,4
128789.03410991073,0.0,73,2,10,0,900000,24,269240.77401275065,1,4
100621.42828815134,0.0,58,3,19,5,400000,14,330584.1801100986,0,4
24651.79748711811,29494.847704697866,27,0,7,3,600000,27,178298.1862699262,1,4
148756.16768216956,0.0,22,3,19,0,900000,8,114576.25063007155,1,4
65190.1517782572,75000.0,75,1,3,7,200000,28,475302.3791540413,1,4
119583.32371949803,0.0,77,4,1,2,700000,1,413907.0180823103,1,4
74854.93370241675,0.0,76,1,8,3,600000,13,294844.8743595234,1,4
88451.15342373506,0.0,67,4,8,5,400000,30,377002.8268261241,1,4
110215.40210401066,0.0,27,2,6,6,300000,2,419855.6187701864,1,4
46561.30374073669,48568.56137751008,22,2,15,2,0,8,355990.0402636858,1,4
23901.304105022708,56401.059317619474,22,1,7,2,0,3,445101.2992378553,1,4
69440.86617040877,49177.51246176754,71,4,12,3,0,17,253981.56707722065,1,4
60635.52776615174,14312.196185363366,39,2,2,6,300000,1,273714.25947588653,1,4
62417.157185760596,23044.568236197658,39,0,11,8,100000,28,152877.07159144417,1,4
90654.74245987549,0.0,41,2,17,0,900000,22,219964.04060063025,0,4
118126.25312230582,0.0,77,0,1,2,700000,2,17462.47544165166,1,4
59346.91584340162,19227.290696587897,59,1,1,8,100000,26,462457.48004747205,0,4
141659.2234980813,0.0,35,2,7,4,500000,4,192337.21774599576,1,4
53978.85564070893,36846.266264095306,21,3,13,0,900000,30,49061.80069124445,1,4
103597.52790105982,0.0,68,1,5,5,400000,14,402863.26193510037,1,4
42871.830307330114,50821.494515024526,62,4,16,4,500000,12,247838.01095283206,1,4
57066.45870556283,29488.06668607447,29,0,2,5,400000,24,78119.01707218392,1,4
80001.90103727097,0.0,52,1,12,3,600000,12,130505.14890656914,0,4
28342.519855415783,28354.688843453412,72,2,12,3,600000,21,281606.8140324055,1,4
80434.1649107007,0.0,26,4,2,0,900000,2,134502.62963680667,1,4
28727.672378098727,53581.622937929424,75,2,11,4,0,1,10058.523324539963,1,4
59316.986870926434,11209.393227267563,31,1,10,3,600000,27,392578.12581538595,1,4
117950.27781754063,0.0,53,3,19,3,600000,6,0.0,0,4
71413.4724942763,75000.0,34,2,19,3,600000,7,321994.021950943,1,4
120848.44270140739,0.0,24,1,6,4,0,16,101324.23129014041,1,4
122205.72235919526,0.0,58,4,14,4,500000,1,409199.75992819417,0,4
97919.40286785194,0.0,24,3,7,4,500000,19,375019.970671615,1,4
49984.23174924588,53532.26094403787,62,2,1,2,700000,24,372910.1835437916,1,4
57861.89075150245,50694.8378173615,48,1,13,1,0,8,321459.39555694436,0,4
54041.80469190632,65333.87296708029,59,2,19,2,700000,5,256895.00352002497,0,4
134385.33497415468,0.0,46,2,16,3,600000,2,459670.1111486844,0,4
130586.07373908769,0.0,59,1,2,4,0,10,93451.69214072585,0,4
82015.26804131891,0.0,71,4,19,7,200000,28,216670.53486385546,1,4
144982.1508932069,0.0,33,1,5,5,400000,1,485989.8993038104,1,4
95383.48846062325,0.0,64,1,19,1,800000,21,261868.01919916022,1,4
111912.05268044758,0.0,60,4,1,3,0,17,218985.19302325143,1,4
34490.99489859508,73406.64773831992,65,1,11,7,200000,7,432707.7938306425,1,4
53565.91383628081,75000.0,71,2,6,5,0,7,438453.6859621877,1,4
41680.27603862417,24984.98098320912,72,3,7,0,0,20,339541.7993227983,1,4
75347.8889649311,75000.0,76,3,14,5,400000,20,338359.3920766941,1,4
108560.89608255649,0.0,68,1,2,8,100000,16,224760.339027812,1,4
44399.14222464086,26535.4861787511,59,1,12,5,400000,26,182507.74574255827,0,4
67917.10489610062,20292.93697795948,39,1,11,5,400000,11,17882.08920916975,1,4
102066.80867531855,0.0,26,0,12,7,200000,21,302852.3062753671,1,4
35865.525101297935,75000.0,60,2,2,8,100000,14,203094.2401662636,1,4
110825.95945901965,0.0,55,0,7,5,400000,4,476550.5856491616,0,4
146087.83871985745,0.0,64,4,5,2,0,22,126660.43783279622,1,4
147114.949037845,0.0,68,1,3,7,200000,5,395311.0418807539,1,4
101121.01799712234,0.0,75,0,8,8,100000,20,314964.76317711186,1,4
47091.3518280781,51212.01893796043,64,2,11,7,200000,10,375262.6196799663,1,4
69097.86792596482,27981.738974910233,65,2,14,3,600000,16,140981.4398952553,1,4
32244.074808767342,38591.916072536544,22,2,6,2,700000,1,95866.77430221293,1,4
142749.1702088439,0.0,39,0,1,2,700000,16,219448.67550177968,1,4
97859.47778455402,0.0,28,0,18,0,900000,23,247065.32982536234,1,4
121158.19776772165,0.0,50,3,5,5,400000,6,160957.96770127144,0,4
98679.5790656275,0.0,25,4,2,3,600000,25,148200.2847239137,1,4
98257.37961492245,0.0,45,0,4,6,300000,20,285112.4276752631,0,4
57927.90720587863,61164.4393869072,78,3,2,8,100000,7,236252.32319936145,1,4
126817.88315135601,0.0,52,0,1,0,0,27,246415.69699854677,0,4
143185.7368561322,0.0,41,3,8,4,500000,29,325908.30776355363,0,4
116184.67418982633,0.0,32,1,14,8,100000,18,77821.33615953982,1,4
129336.6956560243,0.0,32,1,7,6,300000,10,279194.9662465207,1,4
110497.14875183572,0.0,31,3,9,4,0,23,37905.43057594869,1,4
143581.29683476157,0.0,34,3,3,5,400000,24,445648.3381027575,1,4
124424.87861045034,0.0,74,2,4,3,600000,12,176726.92345466372,1,4
42884.350936600276,75000.0,20,3,10,7,200000,26,247766.68311282306,1,4
51781.86110070936,37823.03220047092,33,1,1,3,600000,6,199633.47470836353,1,4
32253.34186286827,38190.167875443476,63,4,15,3,0,13,210471.49524701555,1,4
43846.84223163916,42116.508858388566,42,1,19,2,0,4,237674.06022662958,0,4
87163.12538102493,0.0,47,1,2,8,100000,4,136848.9936623562,0,4
94748.31253834585,0.0,62,4,4,0,900000,2,347063.6556518166,1,4
89623.89721169975,0.0,36,4,14,6,300000,8,412810.2643377716,1,4
58472.45717976284,58291.01131879704,35,3,15,2,700000,29,86631.46237861959,1,4
80259.23500429577,0.0,64,3,14,3,600000,20,362692.5820531098,1,4
76738.36278151182,0.0,66,1,6,6,300000,23,131741.77319674307,1,4
75835.3608176309,0.0,33,1,17,3,600000,6,289332.2382855432,1,4
70418.42672826546,13892.399827761552,52,3,13,8,100000,23,212730.46452428252,0,4
34193.13455859966,17243.440215566934,59,2,15,4,500000,19,210809.3767263383,0,4
86374.77229927575,0.0,33,0,6,7,200000,29,341589.30322035693,1,4
122894.61647853657,0.0,60,4,14,1,800000,19,162053.2151641209,0,4
59999.7885401586,72621.37777209598,61,4,14,5,400000,12,343784.17871707416,1,4
96956.61061616657,0.0,33,4,11,6,300000,12,6016.299718727656,1,4
95590.61823224915,0.0,26,4,11,8,100000,19,432916.481178494,1,4
36410.505848863715,70914.87577245373,22,1,2,7,200000,8,181680.21899142387,1,4
99534.49525291091,0.0,23,2,19,0,0,4,401266.50735856907,1,4
135311.42871417967,0.0,20,1,17,5,400000,9,333617.8171342797,1,4
23600.617443176914,42244.43375025066,45,0,18,4,500000,28,317838.6177698426,0,4
127083.44701554911,0.0,67,2,14,1,800000,14,416473.68520405644,1,4
42744.951949114846,12318.304783175794,59,1,4,4,500000,25,301154.8941221655,0,4
47685.943145573685,21977.837882683925,50,1,4,7,200000,10,188448.99341311114,0,4
130631.82254637292,0.0,70,2,13,5,400000,30,460616.1327044562,1,4
114948.88329455612,0.0,50,1,16,7,200000,7,463714.61965483386,0,4
27815.95227163678,60499.93805052821,73,2,17,3,600000,19,318358.9959441344,1,4
22220.27084177283,75000.0,66,0,6,6,300000,9,37128.13583718599,1,4
134907.84056530189,0.0,70,2,2,4,500000,21,457738.5902117962,1,4
103393.18980903267,0.0,79,2,16,1,0,6,302502.9276264195,1,4
37254.60750822558,28412.256617451774,53,3,8,2,0,19,144899.37429179522,0,4
97589.05472694038,0.0,40,2,11,0,900000,3,113105.93154969388,0,4
111654.09616138232,0.0,71,4,9,3,600000,15,421037.7786156388,1,4
144680.4515827983,0.0,25,1,9,6,300000,16,314822.3726865118,1,4
