salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,scenario,base_concept,chunk_size,concept_drift_affected,flip_probability,concept_drift_flipped,salary_threshold,loan_threshold
56978.877249015946,33768.50695770719,76,4,12,5,400000,8,334805.662031855,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
147521.09465852022,0.0,42,4,4,4,500000,10,349987.5697137326,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
116518.06137919516,0.0,57,3,1,7,200000,28,489705.759721499,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
78146.32870460341,0.0,59,4,15,6,300000,24,387257.4649067239,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
96465.96718756724,0.0,61,1,6,8,100000,28,197045.9798516628,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
25748.65574891528,22181.703511517902,79,3,16,5,400000,8,182204.6655461164,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
114675.78186045184,0.0,73,4,9,1,800000,15,176113.23988461506,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
100375.20432232232,0.0,64,1,3,5,0,6,204200.35546103737,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
118423.66802379978,0.0,67,3,6,0,900000,10,27439.51008296172,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
22066.94036276628,43613.0332751505,60,3,9,7,200000,30,25817.042659254348,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
44719.04619912006,14108.680044325034,24,2,1,4,0,17,166334.8949647714,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
138377.9464878887,0.0,68,0,10,6,300000,5,438283.5065452667,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
119829.51511786686,0.0,71,1,19,0,0,30,208123.0960733705,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
126604.1382550956,0.0,32,0,9,7,200000,11,434529.4300036114,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
90374.8456283399,0.0,70,1,5,3,600000,30,338585.20088110137,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
136318.70351240458,0.0,68,0,6,1,800000,19,167221.40174509585,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
100234.40992042264,0.0,55,1,9,5,400000,21,330242.2886111418,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
24227.17604021734,40076.32338668977,39,1,2,2,700000,3,387715.17344187736,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
143330.70854584803,0.0,31,2,7,1,800000,2,151736.832023715,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
140306.8008269901,0.0,73,3,5,2,700000,6,34035.3002985112,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
136646.72076175755,0.0,77,3,10,5,400000,7,86947.04208558859,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
117537.32268640806,0.0,47,4,16,0,0,19,47934.70938424848,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
56276.09915597915,34212.95680379863,38,0,1,3,600000,28,477569.1071054039,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
129415.7165715693,0.0,54,1,16,6,300000,30,191187.56592978784,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
106231.262411084,0.0,22,3,10,4,500000,25,427272.1573147811,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
26303.90494651799,43935.40239813704,52,1,10,2,0,9,187570.42712147045,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
26467.36537361745,10489.501457714192,75,4,3,8,100000,10,173276.9977015269,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
47143.503234251526,15651.561398273236,22,1,20,7,200000,26,15336.24823815294,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
59130.54478351904,75000.0,55,4,9,5,400000,1,406814.62535681296,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
87224.8294860924,0.0,49,3,10,8,100000,23,30844.82027324148,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
33224.75393656807,53200.586391297926,37,3,14,2,700000,11,485003.9918361983,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
25759.205868778605,40674.348541571184,64,4,17,2,0,12,201206.1561278499,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
54814.87970152191,61245.35297649576,42,4,18,3,600000,14,97463.65253641934,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
63349.56344234556,75000.0,67,0,14,7,200000,19,415648.72855689534,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
58757.39188755257,70624.12986565853,28,2,16,8,100000,11,489117.2042594939,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
48733.49774751168,47873.97009168956,23,4,10,7,200000,25,282520.37622179545,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
105755.15884042898,0.0,70,1,11,7,200000,5,500000.0,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
86583.89233477094,0.0,79,3,1,1,800000,27,276156.002186153,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
57453.750918644255,50555.37794133368,78,0,2,6,300000,9,449416.9016984866,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
140485.99615957163,0.0,51,4,13,3,600000,22,423734.1656374301,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
129230.35844484356,0.0,58,3,2,6,300000,24,80870.79560968085,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
73920.90277740618,52527.73031433034,46,2,18,2,700000,15,235111.2159042084,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
115695.11285679524,0.0,40,1,15,2,700000,16,483101.5751467058,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
110773.02532210776,0.0,40,1,6,3,600000,12,299091.5583203924,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
70694.24010845077,29860.586932911545,50,3,13,2,700000,12,181599.15545031065,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
112783.43483155937,0.0,28,4,6,1,800000,7,472033.4414276067,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
65725.04346513582,34648.886685208265,24,0,10,4,500000,28,245583.7063111089,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
113294.1684139679,0.0,68,2,12,2,0,21,355411.6776226955,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
131146.78092129953,0.0,48,1,3,2,700000,13,295090.42271810817,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
99720.50544350575,0.0,74,0,9,8,100000,8,245912.68844327776,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
128067.52704841856,0.0,45,4,9,4,500000,11,425429.68237122026,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
145073.38062092417,0.0,31,2,11,1,800000,8,206444.2330598333,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
107397.46887632408,0.0,32,4,12,6,300000,25,287587.3774419721,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
104847.09445243722,0.0,36,3,9,3,600000,27,102141.64326691958,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
60558.334293554966,66014.98373138663,74,1,20,5,400000,25,189895.82395135405,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
119306.82947949752,0.0,70,4,13,2,700000,24,303955.18323111325,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
68723.07150554123,62149.46321594076,46,2,6,3,0,8,45707.5787131895,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
138261.78023692637,0.0,20,3,4,2,700000,24,469452.3873279335,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
133573.86262889873,0.0,76,1,5,6,300000,10,364739.5290186709,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
75254.01519538744,37950.582868636906,67,4,8,3,0,5,422477.54897505103,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
111417.98610909077,0.0,59,2,5,6,300000,16,427557.0010837078,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
31153.653315030457,35878.11353785275,58,4,1,7,200000,28,217732.44694346227,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
66109.1274446911,75000.0,80,2,14,5,400000,27,269410.2820382608,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
128014.8944394057,0.0,74,3,11,6,300000,7,21955.125007156155,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
33449.5221085078,30890.4492910552,71,4,1,1,800000,14,480820.2471757764,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
114511.29582735644,0.0,69,3,16,2,700000,27,142323.2359254117,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
36903.6859189877,59696.21408722652,41,4,1,2,0,25,347533.05084816285,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
46098.747527389176,61542.01746792081,47,4,9,8,100000,12,386398.4918534906,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
45597.86335782085,75000.0,52,1,4,2,700000,7,302712.88943869824,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
69651.44863580652,69822.82436913694,80,4,19,6,300000,18,259902.92988043124,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
28056.69878755626,75000.0,64,1,18,7,200000,10,339495.8736750098,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
142670.44928010137,0.0,67,2,1,7,200000,25,57077.94321898284,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
71925.2492183381,68314.3284332764,59,3,7,6,300000,19,23479.24293126768,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
136063.65107530644,0.0,59,4,7,0,900000,11,381721.0984491142,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
109896.58384141188,0.0,72,2,11,2,0,9,140231.1941043572,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
145098.14631236088,0.0,64,4,20,5,400000,23,381323.1796524848,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
67748.44361868552,75000.0,71,4,4,5,400000,9,95275.84891500237,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
30584.75645200156,29267.6475265622,50,3,17,0,0,13,349685.0745872734,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
30390.519422053203,56873.45750364392,27,0,6,4,500000,3,231455.5215335119,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
98263.8381365361,0.0,58,3,18,5,400000,19,466487.3845272875,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
89632.09109967721,0.0,29,1,19,1,0,13,461610.6333806894,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
26706.972038413744,27446.50277769788,58,4,19,3,600000,24,242524.29834393068,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
101224.70194599975,0.0,54,4,7,4,500000,5,295723.0187572532,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
36504.75065641679,47771.46475907385,30,0,1,1,800000,20,265586.2154714017,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
22208.34333819692,62467.86986084327,67,4,11,1,0,8,376388.7125478424,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
121279.29197034494,0.0,20,1,9,1,0,29,28589.08804235106,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
38797.10359443033,25529.44418753116,71,4,12,2,700000,27,454040.2189866646,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
120729.4810128349,0.0,36,4,16,4,500000,9,459527.6290649377,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
43666.69148046943,49107.28883857772,80,1,6,1,800000,18,277020.9887279904,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
30598.452652849628,19086.911610216648,57,3,6,4,500000,14,350668.0938497292,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
50943.00175958432,69110.02681627421,24,0,12,0,900000,5,296419.6886091928,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
54367.599528655206,61906.69376569516,51,3,17,8,100000,30,315326.9948189835,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
42778.81264647623,69497.93433556067,66,1,14,6,300000,8,73373.47054047804,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
65135.77987479827,51339.14407128628,46,4,13,7,200000,29,453505.6150969931,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
85963.86347207853,0.0,56,4,10,8,100000,25,111304.54284444005,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
53681.65144313512,32708.506436584936,80,0,4,4,500000,11,37893.58310072693,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
117271.19375379207,0.0,57,4,7,3,0,13,215798.14293556823,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
140812.35856307272,0.0,49,0,13,8,100000,23,49651.76709709232,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
33019.909199103815,52245.25357361767,36,3,6,4,0,9,53037.01023986317,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
48561.91348799825,25806.75850030783,68,0,17,6,300000,17,346866.2999500489,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
128087.81286383187,0.0,67,1,14,2,700000,17,185556.2545623563,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
54549.164676315806,75000.0,78,2,14,2,700000,28,488821.9652050594,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
70971.11412465369,71749.3404335958,78,3,19,8,100000,19,159949.2585378532,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
105735.0662920836,0.0,61,4,4,5,400000,16,381555.5590512241,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
87636.99977037653,0.0,37,2,10,7,200000,11,23606.472153222567,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
39003.70351058961,43026.57512137754,64,4,7,0,900000,30,272524.2938159988,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
66975.60890722145,29113.85026690593,58,1,12,3,600000,13,270395.9114478998,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
148133.81875902266,0.0,57,2,8,7,200000,8,68705.72510822806,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
75227.66711214963,0.0,67,0,5,3,0,11,179680.63070067283,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
97894.93839998326,0.0,60,2,18,1,0,21,117537.95115261154,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
25310.8038103014,53429.85916241772,74,1,15,8,100000,12,4088.789158731632,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
66758.82618823556,27361.196877009403,29,3,11,4,500000,2,446125.6707898793,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
109950.33987283456,0.0,38,4,13,2,0,9,489782.99552332057,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
38063.275572148574,54600.39459882167,22,1,4,1,0,19,433914.96632997977,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
127867.4921144417,0.0,36,3,1,3,0,14,260154.82212574533,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
132872.840505427,0.0,36,3,9,7,200000,9,405793.0632900916,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
33400.49687556005,74916.81939439653,77,2,19,3,600000,12,194814.2587821027,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
134160.22643615474,0.0,46,1,2,0,900000,17,418315.17186383833,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
108976.214002219,0.0,69,1,16,0,0,20,41255.48413666128,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
111197.71773317992,0.0,23,2,10,1,800000,30,297903.33615228685,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
64745.773404921325,63147.81293336636,67,3,9,3,600000,18,491757.5660083073,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
28800.98970694481,75000.0,64,3,7,7,200000,23,301967.0258697283,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
126533.49399571918,0.0,53,3,1,7,200000,26,392561.90064721566,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
75524.31346546422,0.0,39,4,17,3,0,14,35023.23159667604,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
127347.07724337104,0.0,71,2,18,1,800000,6,36953.52888402149,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
104983.9724173095,0.0,70,3,4,6,300000,27,240411.1181203674,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
76391.02416963491,0.0,63,0,9,5,0,13,429579.3970630699,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
139082.77889602404,0.0,52,3,8,1,800000,5,410473.8806732774,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
88813.22060179044,0.0,54,3,11,6,300000,7,109144.84019227268,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
58903.42481940508,34126.93188215212,63,2,9,4,500000,19,290210.7907070362,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
105426.67388489298,0.0,32,4,7,2,700000,2,167442.1243583603,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
84404.91843324644,0.0,71,1,14,7,200000,18,236008.22066211057,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
95288.17326351831,0.0,55,2,6,6,300000,16,166654.28045376224,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
50400.83002322093,48211.469955771376,33,4,7,3,0,22,29316.59007667811,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
144268.5193139056,0.0,76,1,10,7,200000,18,287557.10612702573,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
32705.84297611176,74652.6745494708,44,0,14,4,500000,10,203167.2531322136,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
125756.6807564422,0.0,20,3,16,5,0,6,342810.67695736577,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
60118.23772184479,67639.1718512074,78,2,12,4,500000,7,4918.568761585866,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
107244.30460585188,0.0,42,2,14,2,0,18,191031.4756358853,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
76154.55455580672,0.0,55,3,2,2,0,28,217051.8745553892,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
91685.83381226812,0.0,67,3,11,1,800000,11,12634.538140290437,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
45501.4892052452,74452.05408541617,54,0,7,3,600000,17,417543.6347089835,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
127417.19686220265,0.0,68,1,17,3,0,11,349380.69059578545,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
63515.42074653427,67656.53945172559,27,0,5,0,900000,7,267482.5059051851,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
48898.00875359913,14002.647640260318,55,2,9,1,0,13,304435.45383220003,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
72857.43306621621,72055.47812437572,32,2,11,0,900000,22,147956.17895725145,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
24834.570869043404,73656.09961775322,69,1,4,7,200000,19,46516.13118315642,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
118972.26598770812,0.0,53,0,4,5,400000,2,11173.81814494868,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
127422.194902736,0.0,69,2,10,8,100000,5,406508.8732671336,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
65596.59095791247,66057.15212808068,44,3,8,1,800000,30,249931.16091352009,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
37823.18374746621,44625.39121239664,54,3,12,5,400000,17,48040.318193119936,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
42731.8508793016,47722.22869503307,77,4,3,7,200000,1,117570.5328019337,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
27054.33845018191,26357.586441770683,67,3,7,5,0,28,230630.14656445285,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
58546.34130198351,62267.585397364994,49,2,11,8,100000,29,50937.91203986784,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
25336.59378172616,19041.1479782431,77,3,6,6,300000,12,105689.46983777393,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
92118.17918084204,0.0,55,2,3,1,0,26,325166.1811139608,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
107053.42342287816,0.0,58,0,11,7,200000,26,453509.0716220919,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
68624.09975115562,48478.72839496515,28,4,4,6,300000,17,277395.7081865586,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
122846.36383512932,0.0,52,4,9,6,300000,9,213396.73891919732,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
23979.11135987685,75000.0,63,1,2,7,200000,21,231464.0459341281,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
134783.0602986321,0.0,50,0,4,4,500000,14,200396.09609256283,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
88141.26611262729,0.0,34,3,11,5,400000,19,285567.74815017293,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
148076.58784984142,0.0,70,4,13,6,300000,9,307726.18972479564,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
118723.85636746565,0.0,50,4,14,1,800000,22,175673.7126586901,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
83767.47920048302,0.0,50,2,1,3,600000,27,494036.3843425498,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
138069.91153375106,0.0,41,2,5,5,400000,21,286096.6540695286,0,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
146058.8632797969,0.0,43,1,3,8,100000,23,84241.7170805403,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
116683.67424030628,0.0,41,4,10,5,400000,29,27121.195517929635,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
60995.80350434679,46082.00635023732,63,2,15,0,900000,21,433447.67675063707,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
106163.2917590023,0.0,55,4,8,5,400000,12,112161.70412821042,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
139691.82107476643,0.0,40,3,12,3,600000,28,71441.90917432428,0,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
77145.73080646023,0.0,34,3,17,0,900000,29,264643.98074672825,1,13,abrupt_real_concept_drift,0,500,True,0.0,False,59117.14140558192,202979.79181318256
120349.27710468588,0.0,62,2,17,0,900000,7,168996.56709055213,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
78602.10072467942,0.0,78,4,19,6,300000,25,197623.79494395785,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
54269.16966722948,45857.57337440849,26,2,15,3,600000,3,444325.6054467948,1,13,abrupt_real_concept_drift,0,500,False,0.0,False,59117.14140558192,202979.79181318256
